"Acetanaerobacterium","Acetitomaculum","Acetivibrio","Achromobacter","Acidaminococcaceae_unclassified","Acidaminococcus","Actinobacteria_unclassified","Actinomyces","Actinomycetaceae_unclassified","Actinomycetales_unclassified","Afipia","Akkermansia","Alcaligenaceae_unclassified","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroplasma","Anaerosalibacter","Anaerostipes","Anaerotruncus","Anaerovorax","Arcobacter","Asaccharobacter","Asteroleplasma","Atopobium","Azomonas","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Bdellovibrionales_unclassified","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brachybacterium","Brachyspira","Bradyrhizobiaceae_unclassified","Brevundimonas","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Catenibacterium","Cellulosibacter","Cellulosilyticum","Cetobacterium","Chloroflexus","Cloacibacillus","Cloacibacterium","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacterium","Cryomorphaceae_unclassified","Deltaproteobacteria_unclassified","Dermabacter","Dermabacteraceae_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Elusimicrobium","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelotrichaceae_unclassified","Escherichia.Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavobacteriales_unclassified","Flavonifractor","Fusobacteriaceae_unclassified","Fusobacteriales_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Garciella","Gemmiger","Gordonibacter","Gracilibacteraceae_unclassified","Granulicatella","Haemophilus","Hallella","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Kerstersia","Klebsiella","Kluyvera","Lachnoanaerobaculum","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Lentisphaerae_unclassified","Lentisphaeria_unclassified","Leptotrichia","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Mesorhizobium","Mitsuokella","Mogibacterium","Mollicutes_unclassified","Moryella","Nitrobacter","Novosphingobium","Odoribacter","Olsenella","Opitutae_unclassified","Oribacterium","Ornithinimicrobium","Oscillibacter","Oxalobacter","Paludibacter","Pannonibacter","Parabacteroides","Paracoccus","Paraprevotella","Parasporobacterium","Parasutterella","Parcubacteria_unclassified","Parvimonas","Pasteurellaceae_unclassified","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonadaceae_unclassified","Pseudoramibacter","Pyramidobacter","Raoultella","Rhodobacteraceae_unclassified","Rhodospirillaceae_unclassified","Rhodospirillales_unclassified","Rickettsiaceae_unclassified","Rikenella","Rikenellaceae_unclassified","Robinsoniella","Roseburia","Roseomonas","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Saccharofermentans","Sarcina","Schwartzia","Sedimentibacter","Sediminibacterium","Selenomonadales_unclassified","Slackia","Sneathia","Sphingobacterium","Sphingomonas","Sporacetigenium","Sporobacter","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Succinatimonas","Succiniclasticum","Succinivibrio","Succinivibrionaceae_unclassified","Sutterella","Synergistaceae_unclassified","Syntrophococcus","Tannerella","Tissierella","Treponema","Turicibacter","Vampirovibrio","Veillonella","Veillonellaceae_unclassified","Victivallis","Xylanibacter"
0.16,0,0,0,0,0,0,0,0,0,0,0,0,59.8,0,0,0,0,2.7,0,0,0.16,0,0,0,14.32,0.15,0.54,0,0.48,0,0,0,0,4.49,5.48,356.17,0.43,4.07,0,0,0,0,0,25.58,0,0,0,0,0,1.94,0.91,0,0,0,0,0,0,0,0,0,0,1.18,1.07,0,0,37.66,10.66,1.21,0.73,0,1.65,2.28,0.37,0,0,4.59,0,0,0,0.57,0,0,0,0,0,0,3.76,0,0,0,0,0,0,0,4.59,0,0,0.19,0,101.3,0,10.24,0,0,4.4,0,0,0,0,0,10.68,0,0,0,0,0,0,0.15,0,0,0,0,0,0,1.01,88.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.95,0,0,0,0,32.7,0,0,0,80.44,0,0,0,0,0,0,0,0,0,0,0.38,0,0.08,0.9,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,36.98,0,0,45.96,24.04,17.93,0.17,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0.05,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,24.38,0,0,0,0,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,3,4.85,439.1,0,0,0,0,0,0,0,47.79,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,5.73,0,0,0,18.33,2.01,2.97,8.49,0.69,10.43,1.36,0,0,0,0,0,0,0,0,0,7.52,0,0,0,0,0,0,0,4.35,0,0,0,0,80.87,0,0,0,0,2.1,0,0,0,0,0,3.54,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,177.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73,0,0,0,0,1.4,0,0,0,97.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.18,0,0,10.75,1.36,9.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.66,0,0,0,0,0,0,0,74.87,0,0,0,0,5.6,0,0,0,0,0,0,11.81,0,0,0,0,0,0,0,0,8.05,3.45,450.84,0,0,0,0,0,0,0,71.77,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,7.15,0,0,0,1.97,5.56,0,4.67,0,0.65,1.36,0,0,0,0,0,0,0,0,0,9.58,0,0.66,0,0,0,0,0,0.64,0,0,0,0,37.71,0,0.65,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49,0,0,0,0,51.34,0,0,0,48.51,0,0.7,0,0,0,0,0,0,0,0,0,0,0.63,0,0,1.32,1.27,0,5.51,0,0,0,0,0,0,0,0,0,0,0,0.71,0,47.51,0,0,22.94,19.68,27.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.59,0,8.36,0,0,0,0,0,0,0,0,0,0,0,16.99,0,0,0,1.83,0,0,0,0,12,12,394.83,1.2,30.8,0,0,0,0,0,26.93,0,0,0,0,0,2.98,6.5,0,0,0,0,0,0,0,0,0,0,1.25,1.27,0,0,39.1,3.59,3.02,2.28,0,4.73,0,0,2.42,0,0.65,1.3,0,0,0,0,0,0,0,0,0,2.43,0,1.82,0,0,0,0,0,1.32,0,0,0,0,107.68,0,15.2,0,0,1.18,0,0,0,0,0,13.82,0,0,0,0,0,0,0,0.56,0,0,0,0,0,1.73,153.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91,0,0,0,0,13.28,0,0,0,17.43,0,0,0,2.43,0,0,0,0,0,0,0.61,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.75,0,0,37.89,13.53,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,66.1,0,0,0,0,3.4,0,0,0,0,0,0,26.29,1.36,0,0,0,0,0,0,0,4.89,10.93,417.74,0,46.74,0,0,0,0,0.69,47.11,0,0,0,0,0,1.46,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,12.9,1.53,0,0,7.33,2.2,1.44,8.59,0,7.61,2.2,0,0,0,0,0,0,0,0,0,8.05,0,0,0,0,0,0,0,0,0,0,0,0.7,62.77,0,3.52,0,0,9.26,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,85.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58,0,0,0,0,19.41,0,0,0,18.87,0,21.91,0,0,0,0,0,0,0.74,0,0,0,0,0,0,3.76,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,22.72,0,0,26.35,0,41.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.41,0.28,0,0,0.34,0,0,0,0,0,0,3.64,0,6.95,0,0,0,0,0.62,0,0,0,0,0,0,2.46,0,2.4,0,0,0,0,0,0,11.55,5.9,149.81,3.39,0,0,0,0,0,0,38.07,0,0,0,0,0,1.4,1.59,0,0,0,0.88,0,0,0,0,0.96,0,0.25,0,0,0,89.04,4.92,0.69,0,0,3.85,0.73,0,1.37,0,14.72,0,0,0,0,0,0,0,0,0,0,6.49,0,0,0,0,0,0,0,2.29,0,0.33,0,0,37.7,0,18.15,0,0,6.12,0,0,0,0,0,3.94,0,0,0,0,0.56,0,0,1.13,0,0,0,0,0,0.9,104.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.48,0,0,0,0,41.83,0,0,0,19,0,6.1,0,0,0,0,0,0,0,0,0,0,0.42,1.67,0,177.42,25.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.35,55.74,0,0,78.71,30.87,25.78,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,2.59,0.34
0,0,0,0,0,0,0,0,0,0,0,0,0,25.29,0,0,0,0,0,0.61,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,2.64,7.13,336.78,0,7.79,0,0,0,0,0,68.16,0,0,0,0,0,1.94,5.25,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,11.74,3.23,5.63,16.25,0,3.83,0.7,0.69,0,0,18.54,1.37,0,0,0,0,0,0,0,0,0,13.91,0,0,0,0,0,0,0,0,0,0,0,0,58.2,0,7.17,0,0,4.67,0,0,0,0,0,9.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,119.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09,0,0,0,0,13.36,0,0,0,29.85,0,13.26,0,0,0,0,0,0,0,0,0.62,0,0,14.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.06,0,0,27.31,45.52,56.25,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0
0,0,0.69,0,0,0,0,0,0,0,0,1.41,0,100.77,0,0,0,0,0,0,0,0,0.69,0,0,4.89,1.28,1.47,0,0,0,0,0,0,6.46,2.89,304.55,0,28.23,0,0,0,0,0,134.14,0,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.74,10.48,0,0,0,12.74,7.81,0,0,1.33,0.68,0,0,0,0,0,0,0,0,0,0,0.77,0,0.73,0,0,0,0,0,27.76,0,0,0,0,0.67,0,16.08,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,72.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.13,0,0,0,26.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0,0,77.88,61.06,0.66,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,27.28,0,0,0,0,5.13,0,0,0,0,0,0,20.07,0,0,0,0,1.55,0,0,0,12.14,6.8,278.91,3.13,18.88,0,0,0.44,0,0,34.95,0,0,0,0,0.53,1.12,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.82,10.36,0,0,0,1.57,1.5,0.43,0.56,0,8.17,0.58,0,0,1.05,0,0,0,0,0,0,5.11,0,0,0,0,0,0,0,2.59,0,0,0,0,129.49,0,12.21,0,0,1.04,0,0,0,0,0,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,148.36,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,14.83,0,0,0,73.17,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0.54,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0.59,0,52.7,0,0,57.01,23.39,2.06,0,0,0,0,0,0,0.98,0,0,0,0.49,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0
0.35,0,0,0,0.13,0,0.08,0,0,0,0,0,0,37.41,0,0,0,0,0,0,0,0.14,0.18,0,0,0.61,0.21,0.14,0,0.35,0,0,0,0,10.69,5.91,326.12,7.08,6.02,0,0,0,0,0,12.67,0,0,0,0,0,0.24,10.66,0,0,0,0,0,0,0,0,3.12,0,5.44,0,0,0,133.52,10.93,0,0,0,2.14,0,0.14,0,0,8.76,0.85,0,0,0,0,0,0,0,0,0,0.63,0,0.29,0,0.91,0,0,0,8.47,0.37,0.16,0,0,72.69,0,40.81,0,0,0.46,0,0,0,0,0,2.19,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0.94,53.15,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.06,0,0,0,0,22.58,0,0,0,61.8,0,11.61,0,0,0,0,0,0,0,0,0,0,0,0.85,0,16.01,1.27,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.14,0,7.22,0,0,71.2,17.58,9.27,0,0,0,0.12,0,0.13,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0.11,0.1
0,0,0,0,0,0,0,0,0,0,0,0,0,31.72,0,0,0,0,0.27,0.47,0,0,0,0,0,3.49,0,0.46,0,0.24,0,0,0,0,2.36,5.54,388.53,1.33,18.9,0,0,0,0,0,18.96,0,0,0,0,0,1.98,4.28,0,0,0,0,0,0,0,0,0,0,0.86,3.29,0,0,16.46,6.24,3.89,12.61,0,1.4,0.16,0.48,4.15,0,1.39,0.41,0,0,0,0,0,0,0,0,0,6.27,0,0,0,0,0,0,0,1.08,0,0,0,0,119.84,0,1.93,0,0,1.19,0,0,0,0,0,10.7,0,0,0,0,0.65,0,0.2,0,0,0,0,0,0,1.14,106.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09,0,0,0,0,14.41,0,0,0,51.4,0,11.13,0,0,0,0,0,0,0,0,3.48,0,0,1.09,0,0.29,2.32,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0.26,0,46.48,0,0,52.67,34.47,12.83,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,71.33,0,0,0,0,2.46,0,0,0,0,0,0,5.03,1.12,0,0,0,0,0,0,0,5.64,3.58,180.03,0,3.29,0,0,0,0,0,26.82,0,0,0,0,0,4.32,19.56,0,0,0,0,0,0,0,0,0,0,2.93,0,0,0,41.79,4.78,0,0,0,3.49,4.6,0,0.73,0,27.65,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0.62,0,0,0,0.56,97.86,0,12.69,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,136.09,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.01,0,0,0,0,22.23,0,0,0,22.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,165.83,5.78,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,25.49,0,0,57.33,19.78,12.46,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0.67,0
0,0,0.21,0,0,0,0,0,0,0,0,0,0,38.32,0,0,0,0,0,0,0,0,0,0,0,4.03,0,0,0,0,0,0,0,0,2.01,5.46,449.14,0,0,0,0,0,0,0,23.54,0,0,0,0,0,0.51,0,0,0,0,0.81,0,0,0,0,0,0,0.26,0,0,0,15.43,6.04,0,0.28,1.1,6.44,2.96,0,1.94,0,3.75,0,0,0,0,0,0,0,0,0,0,4.06,0,0,0,0,0,0,0,0.6,0,0,0,0,101.43,0,5.33,0,0,2.13,20.39,0,0,0,0,11.31,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0.25,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.02,0,0,0,0,4.96,0,0,0,47.59,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.62,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,65.3,0,0,19.6,1.17,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,97.04,0,0,0,0,2.51,0,0,0,0,0,0,8.85,0,0.61,0,0,0,0,0,0,7.39,3.18,372.03,0.65,1.3,0,0,0,0,0,19.36,0,0,0,0,0,3.26,12.22,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,13.28,23.38,0.61,2.58,0,1.13,0.61,0.66,4.46,0,0.63,0,0,0,0,0,0,0,0,0,0,11.45,0,0,0,0,0,0,0,0.7,0,0,0,0.68,63.37,0,0.52,0,0,1.8,0,0,0,0,0,16.15,0,0,0,0,0,0,0.54,0,0,0,0,0,0,1.26,93.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.83,0,0,0,1.88,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,75.74,0,0,59.31,34.64,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.4,0.16,0,0,0,0,0,0,0,0,41.33,0,0,0,0,5.48,0,0,0.11,0,0,0,30.09,0.13,0.18,0,0,0,0,0,0,33.56,12.1,302.01,42.31,54.81,0,0.11,0,0.31,0,31.91,0,0,0,0,0.18,0.45,5.36,0,0,0,0,0,0,0,0,0,0,0.74,0.39,0,0,38.14,6.83,0.2,1.69,0,1.07,0,0,5,0,34.51,0.49,0,0,0,0,0,0,0,0.13,0,3.02,0,0,0,0,0,0,0.21,1.33,0,0,0,0,78.48,0,21.54,0,0,1.18,0,0,0,0.13,0,25.89,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0.86,79.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09,0,0,0,0,16.14,0,0,0,15.63,0,0,0,0.27,0,0,0,0,0,0,0.16,0,0.52,2.32,0,0.13,0,0,0.43,0,0.37,0.13,0,0,0,0.24,0,0,0,0,0.56,0,16.3,0,0,64.61,20.81,6.72,0,0,0,0,0,0.33,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.15,0,29.83,0,0,0,0,2.24,0.06,0,0,0,0,0,3.81,0.33,0.16,0,0.2,0,0,0,0,6.19,10.19,378.52,0.24,48.74,0,0,0.08,0.07,0.08,23.51,0,0,0,0,0,1.25,8.63,0,0,0,0,0,0,0,0,0,0,0.11,0.24,0,0,21.18,46.84,0,0.13,0,2.18,2.06,0,0.71,0.13,3.71,0,0,0,0.08,0,0,0,0,0,0,3.42,0,0,0,0,0,0,0,1.18,0,0,0,0,88.59,0,4.86,0,0,1.66,0,0,0,0,0,3.67,0,0,0,0,0,0,1.15,0,0,0,0,0,0,4.79,123.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,0,0,0,18.48,0,0,0,48.56,0,0,0,0.71,0,0,0,0.08,0,0,0,0,0,0.72,0,31.87,1.56,0,0.33,0,0.22,0,0,0,0,0,0,0,0,0,0.22,0,9.45,0,0,43.15,21.3,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1,0,0,0,0,0,0,0,0,0,0.37,0,35.52,0,0,0,0,0.37,0.18,0,0,0,0,0,2.27,0,0.24,0,0,0,0,0,0,1.65,6.19,192.83,0.64,8.98,0,0.12,0,0,0,16.32,0,0,0,0,0,0.29,1.57,0,0,0,0,0,0,0,0,0,0,0,8.81,0,0,9.69,11.79,16.98,6.11,0,12.34,3.15,0,1.45,0,35.55,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0.2,0,0,0,0.48,0,0,0,0.23,54.35,0,1.18,0,0,2.93,0,0,0,0,0,4.28,0,0,0,0,0.12,0,1.77,0,0,0,0,0,0,1.39,74.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23,0,0,0,0,16.05,0,0,0,38.8,0,25.68,0,0.21,0,0,0,0,0,0,1.3,0,0,0.31,0,322.4,8.01,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.09,0,24.82,0,0,30.52,18.2,4.59,0,0,0,0,0,0,0.22,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
0,0,0,0,0.55,0,0.51,0,0,0,0,0,0,48.96,0,0,0,0,0,0,0,0,0,0,0,5.07,0,0,0,0,0,0,0,0,19.39,6.46,329.45,0.47,8.14,0,0.48,0,0,0,53.31,0,0,0,0,0,0.44,3.73,0,0,0,0,0,0,0,0,0,0,3.98,0,0,0,51.15,10.42,0,0,0,2.02,1,1.45,0.51,0,2.01,0,0,0,0.5,0,0,0,0,0,0,7.32,0,0,0,0,0,0,0,1.41,0,0,0,0,31.74,0,28.57,0,0,2.58,0,0,0,0,0,29.91,0,0,0,0,0,0,0.53,0,0,0,0,0,0,3.09,149.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03,0,0,0,0,12.1,0,0,0,60.12,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0.49,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,31.41,0,0,53.32,20.51,19.64,0.55,0,0,0,0,0,0.89,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,48.25,0,0,0,0,0,0,0,0.09,0,0,0,10.05,0,0,0,0,0,0,0,0,8.57,15.54,292.2,0,69.28,0,0.22,0,0,0,34.71,0,0,0,0,0,0.95,5.59,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,19.27,53.36,0,0,0,2.06,0.45,0,0.15,0,3.78,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0.85,0,0,0,0,67.1,0,3.11,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0.4,0,0.2,0,0,0,0,0,0,0.2,127.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86,0,0,0,0,17.17,0,0,0,33.95,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.54,0,104.9,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,25.91,0,0,36.87,4.06,12.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22,0,0,0,0.81,0,0,0,0,0,0,0,0,26.21,0,0,0,0,0,0,0,0,0,0.81,0,2.44,0,0,0,0,0,0,0,0,4.9,4.14,66.4,6.45,1.61,0,0.79,0,0,0,27.19,0,0,0,0,0.8,4.04,4.96,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,23.43,20.33,0,0,0,2.44,1.6,0.84,2.4,0.83,2.42,0,0,0,0,0,0,0,0,0,0,5.58,0,0,0,0,0,0,0,0.86,0,0,0,0,77.26,0,15.59,0,0,0.84,0,0,0,0,0,8.14,0,0,0,0,3.26,0,0,0,0,0,0,0,0,6.55,120.48,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35,0,0,0,0,56.04,0,0,0,21.46,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27,0,231.65,69.11,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,22.82,0,0,106.84,12.96,7.42,0,0,0.87,0,0,0.82,1.67,0,0,0,0,0,0,0,0,0,0,7.42,0,0.9,0,0,0,0,0,0,0,0,1.58,0,0
0,0,0,0,0.72,0,0,0,0,0,0,0.41,0,21.8,0,0,0,0,4.23,0,0,0,0,0,0,6.41,0,0.2,0,0.47,0,0,0,0,32.48,26.9,212.46,2.8,14.33,0,0,0,0,0,23.88,0,0,0,0,0,1.46,3.82,0,0,0,0,0,0,0,0,0,0,1.29,0.25,0,0,68.4,17.15,0,0,0,3.53,1.52,0.98,1.58,0.75,11.24,1.76,0,0,4.62,0,0,0,0,0,0,1.53,0,0.33,0,0,0,0,0.26,5.92,0,0,0,0,101.09,0,21.2,0,0,1.55,0,0,0,0,0,3.39,0,0,0,0,5.94,0,1.09,0,0,0,0,0,0,1.24,180.01,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.26,0,0,0,0,12.85,0,0,0,0,11.96,0.27,0,0,44.48,0,0,0.22,1.25,0,0,0,0,0,0,0,0,0,7.66,0,11.19,40.28,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0.22,0,19.8,0,0,58.63,13.94,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0
