otu,mda_median,iqr25,iqr75,phylum,family,genus,study
Otu00105,0.006289987789987791,0,0.010926388888888888,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00055,0.006285714285714287,0.0035555555555555553,0.010856349206349208,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu00248,0.006285714285714287,0.002983838383838384,0.01050515873015873,Firmicutes,Clostridiales_Incertae_Sedis_XIII,Clostridiales_Incertae_Sedis_XIII,chen
Otu00108,0.006225685425685424,0,0.011771933621933618,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00100,0.006218414918414919,0.0023952380952380952,0.010096428571428572,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu01453,0.006129836829836829,0,0.009594516594516595,Proteobacteria,Xanthomonadaceae,Xanthomonadaceae,chen
Otu00209,0.0060999999999999995,0.0021954545454545447,0.00963030303030303,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00123,0.0060649572649572655,0.003102564102564102,0.00933968253968254,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,chen
Otu00951,0.006035714285714285,0,0.010433164058164059,Actinobacteria,Corynebacteriaceae,Corynebacteriaceae,chen
Otu00146,0.006,0.0029732142857142856,0.009821678321678321,Proteobacteria,Comamonadaceae,Comamonadaceae,chen
Otu00654,0.005917482517482519,0,0.010271933621933623,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00117,0.005907936507936508,0.0028757575757575745,0.010755555555555555,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu00386,0.005907692307692309,0,0.00966819291819292,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00426,0.005890886890886892,0,0.01029047619047619,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00204,0.0058609668109668115,0.0032230769230769223,0.01024920634920635,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00169,0.005753846153846154,0.0011666666666666665,0.011860397935397936,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00014,0.005748251748251748,0.0010192307692307692,0.01005320235320235,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,chen
Otu00183,0.0056608391608391605,0,0.011366522366522365,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu00305,0.005654345654345654,0.003076923076923077,0.010314835164835164,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00132,0.005641414141414142,0.0027638888888888895,0.01072826797385621,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00322,0.0055944055944055935,0.0026553030303030295,0.009085714285714284,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu00234,0.005542979242979243,0.0016410256410256405,0.009931002331002334,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00693,0.00552376708259061,0.0035416666666666665,0.010709018759018758,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00315,0.0055194250194250186,0,0.00903894993894994,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00630,0.0054860916860916854,1.9999999999999928e-4,0.01038550616050616,Firmicutes,Incertae_Sedis_XI,Incertae_Sedis_XI,chen
Otu00813,0.005474114774114773,0.0026350283703224855,0.010090909090909091,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu02620,0.005457264957264959,0.002,0.009673427960927962,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu00161,0.005457264957264957,0.003083333333333333,0.010353250915750916,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00173,0.005444444444444445,0.001944230769230768,0.01043968253968254,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00246,0.0054444444444444445,0,0.009964682539682542,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00507,0.00541111111111111,0,0.010114041514041515,Firmicutes,Veillonellaceae,Veillonellaceae,chen
Otu00382,0.0053999999999999986,0.002424242424242424,0.010990050227550225,Firmicutes,Eubacteriaceae,Eubacteriaceae,chen
Otu00926,0.0053888888888888875,0,0.009174242424242423,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00176,0.0053777777777777765,0,0.009805555555555553,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu01980,0.0053777777777777765,0,0.010511238761238762,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu08963,0.0053777777777777765,0,0.009858853646353647,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00256,0.005367460317460318,0,0.009841042291042289,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00751,0.005339869281045751,0,0.010568370518370519,Firmicutes,Veillonellaceae,Veillonellaceae,chen
Otu00284,0.005333333333333333,9.52380952380949e-5,0.009927228327228328,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu01638,0.005274747474747473,0.0015,0.009166056166056168,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu00591,0.00526031746031746,0,0.0089508547008547,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu04954,0.00526031746031746,0,0.00985690836940837,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu00450,0.005252525252525251,0.002331818181818183,0.007176923076923077,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,chen
Otu00782,0.005238095238095238,0,0.008783333333333332,Proteobacteria,Desulfovibrionaceae,Desulfovibrionaceae,chen
Otu00279,0.005222408963585433,0.002647619047619048,0.009916350316350318,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00567,0.005219425019425017,0,0.008757692307692308,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00233,0.005142857142857143,0,0.010445299145299144,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu00242,0.005133782883782883,0,0.010094483294483293,Firmicutes,Clostridiaceae_,Clostridiaceae_,chen
Otu00160,0.005069841269841268,0.002798168498168497,0.00903989898989899,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00159,0.005053479853479853,0,0.008180555555555555,Actinobacteria,Bifidobacteriaceae,Bifidobacteriaceae,chen
Otu00737,0.005053479853479853,0.002798214285714286,0.008222943722943726,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00468,0.0049595238095238095,0,0.009273076923076922,Firmicutes,Clostridiales,Clostridiales,chen
Otu00158,0.004857142857142857,0,0.008116035353535356,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00147,0.004853846153846155,0.001466666666666668,0.007250757575757577,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00268,0.004837162837162836,0,0.00868034743034743,Actinobacteria,Corynebacteriaceae,Corynebacteriaceae,chen
Otu00523,0.004808760683760683,0,0.009595804195804195,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu01026,0.004793650793650794,0,0.010377651515151515,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00096,0.004780952380952379,0,0.009086363636363635,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00092,0.004761904761904759,0,0.008088888888888887,Firmicutes,Enterococcaceae,Enterococcaceae,chen
Otu00068,0.004665734265734264,0,0.009271672771672772,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu00107,0.0046129564879564865,0,0.008567399267399268,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00236,0.004603174603174602,0,0.011017080142080143,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,chen
Otu00504,0.004603174603174602,0,0.009275724275724276,Firmicutes,Clostridiaceae_,Clostridiaceae_,chen
Otu00054,0.004526984126984126,0,0.009509090909090908,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu00154,0.004487956487956488,0,0.007587301587301587,Firmicutes,Staphylococcaceae,Staphylococcaceae,chen
Otu00269,0.004444444444444446,0,0.00786880341880342,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00639,0.004444444444444446,0,0.008147069597069597,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00677,0.004444444444444446,0,0.007488629426129427,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu02011,0.004444444444444446,0,0.008716468253968252,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu02822,0.004444444444444446,0,0.006942162004662005,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu00151,0.00432435064935065,0,0.007320634920634923,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu00215,0.004321428571428573,0,0.008548153235653236,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00208,0.004294047619047621,0,0.008777777777777778,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00245,0.004273504273504274,0,0.007392658730158731,Verrucomicrobia,Verrucomicrobiaceae,Verrucomicrobiaceae,chen
Otu01074,0.004273504273504274,0,0.009005744255744255,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu00509,0.00425473137973138,0,0.007831857031857035,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,chen
Otu00220,0.004222222222222223,0,0.008486752136752138,Actinobacteria,Bifidobacteriaceae,Bifidobacteriaceae,chen
Otu00226,0.004222222222222223,0,0.008812500000000001,Firmicutes,Clostridiales,Clostridiales,chen
Otu00603,0.0041773504273504266,0,0.00982068070818071,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00179,0.004134615384615384,0,0.008365692559074914,Firmicutes,Streptococcaceae,Streptococcaceae,chen
Otu00291,0.0041154401154401155,0,0.00873888888888889,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu00642,0.004031746031746032,0,0.008272222222222222,Bacteroidetes,Bacteroidales,Bacteroidales,chen
Otu04287,0.00394047619047619,0,0.007754700854700855,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00057,0.003939393939393939,0,0.007629854867354869,Firmicutes,Enterococcaceae,Enterococcaceae,chen
Otu00329,0.0038650793650793656,0,0.007709956709956711,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu00302,0.0038571428571428576,0,0.00818979835523953,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00216,0.003825951825951827,0,0.00906135531135531,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00432,0.0037747252747252756,0,0.005930769230769231,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00359,0.003742424242424244,0,0.008536496836496836,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00428,0.0037032967032967043,0,0.007943939393939396,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00102,0.0037005347593582895,0,0.007709956709956711,Proteobacteria,Burkholderiaceae,Burkholderiaceae,chen
Otu00414,0.003666666666666668,0,0.0077258408258408275,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00618,0.003666666666666668,0,0.008358225108225108,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00963,0.0036571428571428584,0,0.007807792207792206,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00253,0.003651515151515152,0,0.007186507936507939,Proteobacteria,Xanthomonadaceae,Xanthomonadaceae,chen
Otu00337,0.003651515151515152,0,0.006363675213675215,Proteobacteria,Pasteurellaceae,Pasteurellaceae,chen
Otu01069,0.003651515151515152,0,0.009723946886446889,Proteobacteria,Moraxellaceae,Moraxellaceae,chen
Otu00106,0.003636363636363637,0,0.008261111111111113,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00282,0.003636363636363637,0,0.0068092463092463106,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,chen
Otu00704,0.003636363636363637,0,0.007357264957264959,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu01196,0.003636363636363637,0,0.006361904761904764,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00119,0.0036333333333333348,0,0.007580891330891331,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,chen
Otu01265,0.0036333333333333348,0,0.00713095238095238,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu00032,0.003618181818181819,0,0.0065221445221445235,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,chen
Otu00383,0.003618181818181819,0,0.006807692307692309,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00277,0.0036000000000000016,0,0.0072539682539682565,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00556,0.0036000000000000016,0,0.0076653679653679654,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00150,0.0035777777777777795,0,0.008852747252747251,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00972,0.0035777777777777787,0,0.0064666666666666674,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00490,0.003555555555555556,0,0.007535897435897436,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,chen
Otu05802,0.0035555555555555553,0,0.0053777777777777765,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu88123,0.0035555555555555553,0,0.0053999999999999986,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu89613,0.0035555555555555553,0,0.004922843822843822,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00109,0.0035277777777777777,0,0.006547619047619046,Proteobacteria,Campylobacteraceae,Campylobacteraceae,chen
Otu00144,0.0035,0,0.006466666666666666,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu00403,0.0035,0,0.0072616550116550126,Proteobacteria,Campylobacteraceae,Campylobacteraceae,chen
Otu15055,0.0035,0,0.0054486013986013975,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu92830,0.0035,0,0.005641666666666667,Firmicutes,Clostridiales,Clostridiales,chen
Otu94363,0.0035,0,0.005690476190476191,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00513,0.003480555555555556,0,0.006349206349206352,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu75264,0.0034642857142857145,0,0.006030769230769231,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu88884,0.0034642857142857145,0,0.005959090909090907,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu89782,0.0034642857142857145,0,0.005723214285714285,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00077,0.0034305555555555556,0,0.007013354700854701,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,chen
Otu00258,0.0034305555555555556,0,0.006925641025641026,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu01197,0.003428571428571429,0,0.006049650349650348,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu02843,0.003428571428571429,0,0.005481934731934731,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu56581,0.003416666666666667,0,0.006341666666666667,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu95461,0.003380952380952381,0,0.006209523809523809,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00572,0.0033472222222222224,0,0.006886217948717948,Bacteria,Bacteria,Bacteria,chen
Otu00816,0.003333333333333334,0,0.0056287046287046266,Firmicutes,Veillonellaceae,Veillonellaceae,chen
Otu75821,0.003333333333333334,0,0.006244588744588744,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu89021,0.003328205128205128,0,0.004892929292929293,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu81676,0.0033238095238095236,0,0.0059840659340659325,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00163,0.003323076923076924,0,0.007216880341880343,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu00064,0.0033,0,0.006663005050505053,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu71394,0.003266666666666667,0,0.005781655844155844,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu74188,0.003266666666666667,0,0.0052121212121212105,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu00188,0.0032,0,0.00607202380952381,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00317,0.0032,0,0.006687499999999998,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu96050,0.0032,0,0.004945299145299146,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu04713,0.003191941391941391,0,0.0053999999999999986,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu00128,0.003187301587301588,0,0.006037545787545788,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu81782,0.003184615384615384,0,0.005798351648351646,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu44484,0.003182417582417582,0,0.00395952380952381,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,chen
Otu59441,0.003182417582417582,0,0.0054486013986013975,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu00062,0.00316971916971917,0,0.0065307692307692315,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu01161,0.003164835164835164,0,0.00573015873015873,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,chen
Otu02004,0.003164835164835164,0,0.0038928571428571432,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00436,0.003151282051282051,0,0.006466666666666667,Firmicutes,Clostridiales,Clostridiales,chen
Otu05488,0.003151282051282051,0,0.005383333333333332,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu92621,0.003151282051282051,0,0.005612470862470861,Firmicutes,Clostridiales,Clostridiales,chen
Otu72592,0.003138583638583639,0,0.005930769230769231,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu00730,0.003133699633699633,0,0.005207142857142856,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu70547,0.003133699633699633,0,0.005333333333333334,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu75376,0.003133699633699633,0,0.005016317016317016,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu86097,0.0031151515151515157,0,0.0040416666666666665,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00589,0.0031062271062271057,0,0.005794642857142856,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu39371,0.003102564102564102,0,0.005907692307692308,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,chen
Otu00656,0.0030975690975690974,0,0.004280357142857144,Firmicutes,Veillonellaceae,Veillonellaceae,chen
Otu75627,0.003082417582417582,0,0.0038666666666666676,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu86463,0.0030664335664335666,0,0.0049160256410256415,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu13549,0.003055144855144854,0,0.00535,Bacteroidetes,Flavobacteriaceae,Flavobacteriaceae,chen
Otu00238,0.0030512820512820513,0,0.00609145299145299,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu08504,0.0030512820512820513,0,0.003673076923076924,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00076,0.0030389610389610403,0,0.005860039960039959,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu05498,0.0030389610389610403,0,0.006440277777777778,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00349,0.003030303030303031,0,0.005757442557442557,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu01891,0.003030303030303031,0,0.003666666666666668,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu23358,0.003030303030303031,0,0.0053777777777777765,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu70499,0.003030303030303031,0,0.004476190476190477,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu74174,0.003030303030303031,0,0.004114285714285714,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu81790,0.003030303030303031,0,0.004266666666666668,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu87872,0.003030303030303031,0,0.005761904761904759,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu89572,0.003030303030303031,0,0.00541111111111111,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu02391,0.003024009324009323,0,0.004143589743589744,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu71251,0.003024009324009323,0,0.0036923076923076935,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu88101,0.003024009324009323,0,0.004572212509712508,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu94398,0.003024009324009323,0,0.006052597402597403,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00145,0.0030238095238095237,0,0.006304761904761902,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,chen
Otu00464,0.003022222222222222,0,0.005450854700854702,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu03245,0.003015151515151516,0,0.005142857142857143,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu15824,0.003015151515151516,0,0.004745833333333333,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu63306,0.003015151515151516,0,0.004960714285714286,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu72339,0.003015151515151516,0,0.00395952380952381,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu89183,0.003015151515151516,0,0.004311111111111112,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu06799,0.003,0,0.0038000000000000004,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu42421,0.003,0,0.0036439393939393947,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,chen
Otu70808,0.003,0,0.0049160256410256415,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu75307,0.003,0,0.006367810457516339,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu77974,0.003,0,0.004332867132867133,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00341,0.0029878787878787876,0,0.006697420634920636,Firmicutes,Clostridiaceae_,Clostridiaceae_,chen
Otu00548,0.0029878787878787876,0,0.0037756132756132767,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00565,0.0029878787878787876,0,0.00535,Firmicutes,Clostridiales,Clostridiales,chen
Otu60532,0.0029878787878787876,0,0.003666666666666668,Firmicutes,Clostridiales,Clostridiales,chen
Otu72344,0.0029878787878787876,0,0.004466200466200467,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu89671,0.0029878787878787876,0,0.004964102564102564,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu00276,0.002972727272727272,0,0.005687499999999999,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu00708,0.002972727272727272,0,0.006002319902319903,Bacteria,Bacteria,Bacteria,chen
Otu00941,0.002972727272727272,0,0.004761904761904759,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,chen
Otu00971,0.002972727272727272,0,0.00481245421245421,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu01893,0.002972727272727272,0,0.004572960372960372,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu67727,0.002972727272727272,0,0.004118589743589743,Bacteroidetes,Bacteroidales,Bacteroidales,chen
Otu72391,0.002972727272727272,0,0.0037692307692307704,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu72862,0.0029545454545454545,0,0.004602813852813852,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu00446,0.0029454545454545436,0,0.0054486013986013975,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu00667,0.0029454545454545436,0,0.004572212509712508,Fusobacteria,Leptotrichiaceae,Leptotrichiaceae,chen
Otu51071,0.0029454545454545436,0,0.0065479797979797975,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,chen
Otu56580,0.0029454545454545436,0,0.0045238095238095246,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu68306,0.0029454545454545436,0,0.005558964646464646,Actinobacteria,Actinomycetales,Actinomycetales,chen
Otu76170,0.0029454545454545436,0,0.005228787878787876,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu92295,0.002937373737373738,0,0.005803846153846153,Firmicutes,Veillonellaceae,Veillonellaceae,chen
Otu94498,0.0029272727272727263,0,0.003673076923076924,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu05744,0.002922222222222222,0,0.00451969696969697,Firmicutes,Clostridiaceae_,Clostridiaceae_,chen
Otu46557,0.002922222222222222,0,0.004425000000000001,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,chen
Otu00190,0.002908333333333333,0,0.005870213120213118,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,chen
Otu01256,0.0028949494949494937,0,0.005398601398601399,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu04737,0.0028949494949494937,0,0.0036833333333333345,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu29637,0.0028949494949494937,0,0.0036923076923076935,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,chen
Otu70705,0.0028949494949494937,0,0.004771428571428569,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu71378,0.0028949494949494937,0,0.003697802197802199,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,chen
Otu90206,0.0028949494949494937,0,0.005726190476190475,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu91985,0.0028949494949494937,0,0.0061464646464646465,Firmicutes,Veillonellaceae,Veillonellaceae,chen
Otu93339,0.0028949494949494937,0,0.005067521367521367,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu08654,0.0028888888888888896,0,0.003764285714285715,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,chen
Otu71776,0.002881060606060605,0,0.004722014097014096,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu02084,0.002844444444444444,0,0.005223232323232321,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu40146,0.002844444444444444,0,0.004025641025641026,Bacteria,Bacteria,Bacteria,chen
Otu93373,0.0028444444444444433,0,0.005760606060606059,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu95419,0.0028444444444444433,0,0.004266666666666668,Bacteroidetes,Prevotellaceae,Prevotellaceae,chen
Otu03777,0.0028441558441558434,0,0.004325396825396827,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,chen
Otu30626,0.0028338383838383825,0,0.005726190476190475,Firmicutes,Ruminococcaceae,Ruminococcaceae,chen
Otu72341,0.0028338383838383825,0,0.00453146853146853,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,chen
Otu76432,0.0028338383838383825,0,0.005016006216006215,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
Otu80659,0.0028338383838383825,0,0.0062511544011544,Firmicutes,Lachnospiraceae,Lachnospiraceae,chen
