otu,mda_median,iqr25,iqr75,phylum,family,genus,study
Otu33589,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33590,0,0,0.0026666666666666666,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33591,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33592,0,0,0.002266666666666667,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33594,0,0,0.002266666666666667,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33596,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33597,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33614,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33615,0,0,0.002266666666666667,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33617,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33619,0,0,0.002266666666666667,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33620,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33622,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33624,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33625,0,0,0.002133333333333334,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33630,0,0,0.0026666666666666666,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu33714,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu34539,0,0,0.00275,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu34652,0,0,0.002666666666666667,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu34654,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu34666,0,0,0.0032,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu34672,0,0,0.003,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu34676,0,0,0.00275,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu34690,0,0,0.002666666666666667,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu34739,0,0,0.002133333333333334,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu34752,0,0,0.003,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu35090,0,0,0.003,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu35115,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35119,0,0,0.0017999999999999997,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35120,0,0,0.002666666666666667,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35121,0,0,0.00275,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35122,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35123,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35124,0,0,3.0000000000000003e-4,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35125,0,0,0.00275,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35126,0,0,0.002666666666666667,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35127,0,0,0.002133333333333334,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35128,0,0,0.0032,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35154,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35156,0,0,0.00275,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35165,0,0,0.0032,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35225,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35226,0,0,0.002133333333333334,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35229,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35239,0,0,0.002266666666666667,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35244,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35245,0,0,0.00305,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35246,0,0,0.0032333333333333337,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35247,0,0,5.333333333333335e-4,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35248,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35249,0,0,0.00275,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35250,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35251,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35252,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35253,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35254,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35255,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35256,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35257,0,0,0.00275,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35259,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35280,0,0,0.0026666666666666666,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35281,0,0,0,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35282,0,0,0.00305,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35297,0,0,0.002666666666666667,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35298,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35299,0,0,0.003333333333333334,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35307,0,0,0.00305,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35336,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35339,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35366,0,0,0.00305,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35380,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35390,0,0,0.002666666666666667,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35418,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35431,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35555,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35567,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35568,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35588,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35590,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35607,0,0,0.002666666666666667,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35612,0,0,0.0032,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35623,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35624,0,0,0.0026666666666666666,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35625,0,0,0.0018833333333333332,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35655,0,0,0.002133333333333334,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35657,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35660,0,0,0.002133333333333334,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35662,0,0,0.003,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,burns
Otu35893,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36063,0,0,0.002266666666666667,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36064,0,0,0.002666666666666667,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36088,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36090,0,0,0.002666666666666667,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36091,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36092,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36115,0,0,0.00275,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36123,0,0,0.0026666666666666666,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36124,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36126,0,0,5.333333333333335e-4,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36127,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36128,0,0,3.0000000000000003e-4,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36130,0,0,0.002133333333333334,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36291,0,0,0.0032,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36346,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36482,0,0,0.002266666666666667,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36521,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36524,0,0,0.00275,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36598,0,0,0.00275,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36773,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu36971,0,0,0.002133333333333334,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu37168,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu37286,0,0,0.003,Firmicutes,Ruminococcaceae,Ruminococcaceae,burns
Otu38725,0,0,0.003,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu38726,0,0,0.003,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu39057,0,0,0.003,Proteobacteria,Moraxellaceae,Moraxellaceae,burns
Otu39108,0,0,0.003,Proteobacteria,Pasteurellaceae,Pasteurellaceae,burns
Otu39407,0,0,0.0032333333333333337,Firmicutes,Veillonellaceae,Veillonellaceae,burns
Otu39408,0,0,0.003,Firmicutes,Veillonellaceae,Veillonellaceae,burns
Otu39409,0,0,0.003,Firmicutes,Veillonellaceae,Veillonellaceae,burns
Otu39562,0,0,0.002666666666666667,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu39563,0,0,0.003,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu39564,0,0,0.002666666666666667,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu39567,0,0,0.002133333333333334,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu39588,0,0,0.003,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu39690,0,0,0.003,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu39725,0,0,0.002666666666666667,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu39730,0,0,0.003,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu39803,0,0,0.002133333333333334,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu39804,0,0,0.0032,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu39805,0,0,0.0032,Actinobacteria,Actinomycetales,Actinomycetales,burns
Otu39862,0,0,0.003,Bacteroidetes,Bacteroidetes,Bacteroidetes,burns
Otu39864,0,0,0.003,Bacteroidetes,Bacteroidetes,Bacteroidetes,burns
Otu39893,0,0,0.002133333333333334,Bacteroidetes,Bacteroidetes,Bacteroidetes,burns
Otu39894,0,0,0.003,Bacteroidetes,Bacteroidetes,Bacteroidetes,burns
Otu39971,0,0,0.003,Bacteroidetes,Bacteroidetes,Bacteroidetes,burns
Otu40027,0,0,0.0032,Bacteroidetes,Bacteroidetes,Bacteroidetes,burns
Otu40297,0,0,0.0026666666666666666,Firmicutes,Peptococcaceae_,Peptococcaceae_,burns
Otu40298,0,0,0.003,Firmicutes,Peptococcaceae_,Peptococcaceae_,burns
Otu40333,0,0,0.00275,Proteobacteria,Rhizobiales,Rhizobiales,burns
Otu40413,0,0,0.003,Bacteroidetes,Bacteroidetes,Bacteroidetes,burns
Otu40421,0,0,0.00305,Bacteroidetes,Bacteroidetes,Bacteroidetes,burns
Otu40422,0,0,0.003,Bacteroidetes,Bacteroidetes,Bacteroidetes,burns
Otu40424,0,0,0.0026666666666666666,Bacteroidetes,Bacteroidetes,Bacteroidetes,burns
Otu40428,0,0,0.002666666666666667,Bacteroidetes,Bacteroidetes,Bacteroidetes,burns
Otu40467,0,0,0.00305,Proteobacteria,Burkholderiales,Burkholderiales,burns
Otu40470,0,0,0.002133333333333334,Proteobacteria,Burkholderiales,Burkholderiales,burns
Otu40471,0,0,0.003,Proteobacteria,Burkholderiales,Burkholderiales,burns
Otu40472,0,0,0.003,Proteobacteria,Burkholderiales,Burkholderiales,burns
Otu40473,0,0,0.0026666666666666666,Proteobacteria,Burkholderiales,Burkholderiales,burns
Otu40531,0,0,0.003,Proteobacteria,Helicobacteraceae,Helicobacteraceae,burns
Otu40534,0,0,0.002666666666666667,Proteobacteria,Helicobacteraceae,Helicobacteraceae,burns
Otu40535,0,0,0.0032,Proteobacteria,Helicobacteraceae,Helicobacteraceae,burns
Otu40582,0,0,0.002266666666666667,Firmicutes,Bacillales,Bacillales,burns
Otu40642,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu40643,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu40644,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu40710,0,0,0.003,Firmicutes,Bacillales,Bacillales,burns
Otu40818,0,0,0.0032,Firmicutes,Bacillales,Bacillales,burns
Otu40819,0,0,0.003,Firmicutes,Bacillales,Bacillales,burns
Otu40821,0,0,0.003,Firmicutes,Bacillales,Bacillales,burns
Otu40836,0,0,0.003,Firmicutes,Bacillales,Bacillales,burns
Otu40839,0,0,0.00305,Firmicutes,Bacillales,Bacillales,burns
Otu40840,0,0,0,Firmicutes,Bacillales,Bacillales,burns
Otu41012,0,0,0.003,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria,burns
Otu41013,0,0,0.002133333333333334,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria,burns
Otu41054,0,0,0.002266666666666667,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41055,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41056,0,0,0.00305,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41057,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41058,0,0,0.002666666666666667,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41059,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41060,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41061,0,0,0.0032,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41062,0,0,0.00275,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41086,0,0,0.00305,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41088,0,0,0.0032,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41089,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41090,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41092,0,0,0.00305,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41096,0,0,0.00275,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41097,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41099,0,0,0.00275,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41102,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41103,0,0,0.0032,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41104,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41106,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41124,0,0,0.003,Synergistetes,Synergistaceae,Synergistaceae,burns
Otu41158,0,0,0.002666666666666667,Firmicutes,Leuconostocaceae,Leuconostocaceae,burns
Otu41169,0,0,0.002666666666666667,Firmicutes,Leuconostocaceae,Leuconostocaceae,burns
Otu41218,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41230,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41231,0,0,0.002133333333333334,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41293,0,0,0.00275,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41330,0,0,0.0032,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41332,0,0,0.002266666666666667,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41336,0,0,0.00305,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41339,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41340,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41414,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41415,0,0,0.002266666666666667,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41492,0,0,0.0026666666666666666,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41493,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41729,0,0,0.002133333333333334,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41731,0,0,0.002266666666666667,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41732,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41733,0,0,0.002666666666666667,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41734,0,0,0.002133333333333334,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41735,0,0,0.002133333333333334,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41793,0,0,0.0032,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41794,0,0,0.0032333333333333337,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41795,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41796,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41798,0,0,0.002266666666666667,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41799,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41801,0,0,0.0014333333333333336,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41802,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41803,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41804,0,0,0.002133333333333334,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu41917,0,0,0.003333333333333334,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41919,0,0,0.003,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41920,0,0,0.002666666666666667,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41921,0,0,0,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41922,0,0,0.002666666666666667,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41923,0,0,0.00275,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41924,0,0,0.002133333333333334,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41925,0,0,0.003,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41926,0,0,0.002133333333333334,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41927,0,0,0.0026666666666666666,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41928,0,0,0,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41929,0,0,0.002133333333333334,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41930,0,0,0.0026666666666666666,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41931,0,0,0.00275,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41936,0,0,5.333333333333335e-4,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41938,0,0,0.002666666666666667,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41939,0,0,0.00305,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41940,0,0,0.003,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41942,0,0,0.002666666666666667,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41943,0,0,0.0014333333333333336,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41944,0,0,0.002666666666666667,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu41945,0,0,0.003,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu42050,0,0,0.003,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu42053,0,0,0.003,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,burns
Otu42373,0,0,0.002133333333333334,Proteobacteria,Sutterellaceae,Sutterellaceae,burns
Otu42374,0,0,6.666666666666666e-4,Proteobacteria,Sutterellaceae,Sutterellaceae,burns
Otu42375,0,0,0.002666666666666667,Proteobacteria,Sutterellaceae,Sutterellaceae,burns
Otu42376,0,0,0.002266666666666667,Proteobacteria,Sutterellaceae,Sutterellaceae,burns
Otu42588,0,0,0.003,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu42589,0,0,0.003,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu42626,0,0,0.003,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu42627,0,0,0.003,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu42628,0,0,0.003,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu42630,0,0,0.002666666666666667,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu42631,0,0,0.003,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu42632,0,0,0.003,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu42633,0,0,0.003,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu42720,0,0,0.002133333333333334,Actinobacteria,Corynebacteriaceae,Corynebacteriaceae,burns
Otu42728,0,0,0.0026666666666666666,Actinobacteria,Corynebacteriaceae,Corynebacteriaceae,burns
Otu42846,0,0,0.003,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu43061,0,0,0.002666666666666667,Firmicutes,Veillonellaceae,Veillonellaceae,burns
Otu43062,0,0,0.0026666666666666666,Firmicutes,Veillonellaceae,Veillonellaceae,burns
Otu43147,0,0,0.003,Firmicutes,Veillonellaceae,Veillonellaceae,burns
Otu43148,0,0,0.0026666666666666666,Firmicutes,Veillonellaceae,Veillonellaceae,burns
Otu43149,0,0,0.0026666666666666666,Firmicutes,Veillonellaceae,Veillonellaceae,burns
Otu43150,0,0,0.003,Firmicutes,Veillonellaceae,Veillonellaceae,burns
Otu43257,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu43258,0,0,0.0026666666666666666,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu43260,0,0,0.00275,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu43395,0,0,0.003,Bacteroidetes,Bacteroidales,Bacteroidales,burns
Otu43607,0,0,0.003,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu43636,0,0,0.0026666666666666666,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu43639,0,0,0.002666666666666667,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu43689,0,0,0.003,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu43843,0,0,0.0026666666666666666,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,burns
Otu43937,0,0,0.002133333333333334,Bacteria,Bacteria,Bacteria,burns
Otu44009,0,0,0.003,Bacteria,Bacteria,Bacteria,burns
Otu44138,0,0,0.003,Bacteria,Bacteria,Bacteria,burns
Otu44168,0,0,0.002133333333333334,Bacteria,Bacteria,Bacteria,burns
Otu44171,0,0,0.0026666666666666666,Bacteria,Bacteria,Bacteria,burns
Otu44177,0,0,0.003,Bacteria,Bacteria,Bacteria,burns
Otu44178,0,0,0.003,Bacteria,Bacteria,Bacteria,burns
Otu44217,0,0,0.003,Bacteria,Bacteria,Bacteria,burns
Otu44260,0,0,0.00275,Bacteria,Bacteria,Bacteria,burns
Otu44271,0,0,0,Bacteria,Bacteria,Bacteria,burns
Otu44272,0,0,0.003,Bacteria,Bacteria,Bacteria,burns
Otu44273,0,0,0.00275,Bacteria,Bacteria,Bacteria,burns
Otu44276,0,0,0.003,Bacteria,Bacteria,Bacteria,burns
Otu44279,0,0,0.003,Bacteria,Bacteria,Bacteria,burns
Otu44282,0,0,0.0026666666666666666,Bacteria,Bacteria,Bacteria,burns
Otu44283,0,0,0.002666666666666667,Bacteria,Bacteria,Bacteria,burns
Otu44284,0,0,0.0026666666666666666,Bacteria,Bacteria,Bacteria,burns
Otu44322,0,0,0.003,Bacteria,Bacteria,Bacteria,burns
Otu44324,0,0,0.002666666666666667,Bacteria,Bacteria,Bacteria,burns
Otu44326,0,0,0.003,Bacteria,Bacteria,Bacteria,burns
Otu44796,0,0,0.003,Bacteria,Bacteria,Bacteria,burns
Otu45395,0,0,0.003,Bacteroidetes,Chitinophagaceae,Chitinophagaceae,burns
Otu45397,0,0,0.0026666666666666666,Bacteroidetes,Chitinophagaceae,Chitinophagaceae,burns
Otu45408,0,0,0.002666666666666667,Actinobacteria,Coriobacteriaceae,Coriobacteriaceae,burns
Otu45473,0,0,0.003,Actinobacteria,Coriobacteriaceae,Coriobacteriaceae,burns
Otu45628,0,0,0.0023500000000000005,Bacteroidetes,Chitinophagaceae,Chitinophagaceae,burns
Otu45629,0,0,0.003,Bacteroidetes,Chitinophagaceae,Chitinophagaceae,burns
Otu45630,0,0,0.002666666666666667,Bacteroidetes,Chitinophagaceae,Chitinophagaceae,burns
Otu45735,0,0,0.002133333333333334,Spirochaetes,Spirochaetaceae,Spirochaetaceae,burns
Otu45736,0,0,0.0032,Spirochaetes,Spirochaetaceae,Spirochaetaceae,burns
Otu45737,0,0,0.003,Spirochaetes,Spirochaetaceae,Spirochaetaceae,burns
Otu45738,0,0,0.002666666666666667,Spirochaetes,Spirochaetaceae,Spirochaetaceae,burns
