otu,mda_median,iqr25,iqr75,phylum,family,genus,study
Otu000096,0.05917567995144932,0.045252789039303756,0.07586142890133778,Firmicutes,Lachnospiraceae,Clostridium_XlVa,zeller
Otu000221,0.0587169678154226,0.04288953459848781,0.07730932521215611,Actinobacteria,Coriobacteriaceae,Coriobacteriaceae,zeller
Otu000356,0.05838587547693462,0.042921546387145175,0.07360852902294575,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000318,0.05830967626045376,0.038261217608644156,0.07895685515392789,Proteobacteria,Methylobacteriaceae,Methylobacterium,zeller
Otu000270,0.05766549741326726,0.040131871056450386,0.07543508134246095,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000084,0.05743465160909218,0.04211000154372797,0.07713692269655033,Firmicutes,Ruminococcaceae,Clostridium_IV,zeller
Otu000235,0.05735329292717095,0.042189567748324185,0.07612993484036368,Firmicutes,Streptococcaceae,Streptococcus,zeller
Otu000251,0.05675024300160626,0.04335304640355159,0.07058849553860541,Proteobacteria,Sphingomonadaceae,Sphingomonas,zeller
Otu000408,0.056165439850397306,0.04144991759227567,0.07742614931263556,Bacteroidetes,Rikenellaceae,Alistipes,zeller
Otu001021,0.05577371200586538,0.04051589297713143,0.07643781410632533,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000194,0.055696653891222775,0.041423763096070376,0.06757939759832476,Firmicutes,Streptococcaceae,Lactococcus,zeller
Otu000216,0.05560405192942407,0.04116462675074319,0.07020634755599295,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000564,0.05558972346375047,0.040658864813992446,0.07074909065461094,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000258,0.05542698901086645,0.04132518940658848,0.068932641151351,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000117,0.05515565882203516,0.04066535545789993,0.06672516501985228,Firmicutes,Lachnospiraceae,Blautia,zeller
Otu000181,0.0546572328208902,0.038680524523550905,0.06837321505355753,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000336,0.05464461430660681,0.039532480576310106,0.06794748316109167,Firmicutes,Lachnospiraceae,Howardella,zeller
Otu000163,0.054609781437834716,0.04214335037722134,0.06968749298216317,Firmicutes,Ruminococcaceae,Oscillibacter,zeller
Otu000121,0.05444404507004584,0.039646231684793386,0.06753655361720835,Bacteroidetes,Porphyromonadaceae,Barnesiella,zeller
Otu000371,0.05414430843093669,0.04071190655306943,0.06662689831950666,Firmicutes,Firmicutes,Firmicutes,zeller
Otu001046,0.053888417983755085,0.03758860101579837,0.07038124689088907,Firmicutes,Lachnospiraceae,Blautia,zeller
Otu000352,0.05371449245152804,0.03839047910537788,0.07486295030263937,Bacteroidetes,Rikenellaceae,Alistipes,zeller
Otu000082,0.05371375569171432,0.044068291798941776,0.06765000165169817,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000366,0.05348605456916286,0.04008371802614087,0.0681378776355135,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000272,0.05348388758754493,0.042922325372661434,0.06945677089392785,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,zeller
Otu000178,0.05345464608404683,0.04337728751146013,0.07112236298835994,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000208,0.05327150566021489,0.03804235993810264,0.07065232346548338,Firmicutes,Clostridiales_Incertae_Sedis_XI,Parvimonas,zeller
Otu000296,0.05292764464155765,0.04059337467779022,0.06345521828301022,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000383,0.052899026069109956,0.04039196187577848,0.0757641532403848,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000125,0.052654384795593534,0.041649113291087045,0.06817216903756693,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000083,0.0525473484072525,0.04011607599629907,0.06418259602317991,Firmicutes,Enterococcaceae,Enterococcus,zeller
Otu000053,0.05252477082541132,0.04112189915051768,0.06751013591525451,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000134,0.05243481178515678,0.04124024844918238,0.06231449936380552,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000093,0.051816805961264964,0.03866629437232295,0.07003067070474285,Firmicutes,Lachnospiraceae,Ruminococcus,zeller
Otu000866,0.05172585886613798,0.038259420823828806,0.061822963823254536,Firmicutes,Lachnospiraceae,Blautia,zeller
Otu000225,0.05160704125489937,0.04213665702650854,0.06447512690662625,Firmicutes,Lachnospiraceae,Clostridium_XlVa,zeller
Otu000289,0.0514277130912473,0.03383549306652224,0.06799473203570684,Bacteroidetes,Bacteroidales,Bacteroidales,zeller
Otu000287,0.05104024583686309,0.04022783677009631,0.06541269996874571,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000591,0.05079221653781454,0.0420836291185841,0.058408670193202075,Firmicutes,Lactobacillaceae,Lactobacillus,zeller
Otu000595,0.050789003370356176,0.040028064309790536,0.06741562694378449,Actinobacteria,Geodermatophilaceae,Geodermatophilus,zeller
Otu000023,0.05052589589039029,0.03995084768108638,0.07141656713564347,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000122,0.05029140827306418,0.03564526865415239,0.06133641900788273,Firmicutes,Lachnospiraceae,Coprococcus,zeller
Otu000361,0.04999188913488332,0.03890327027036891,0.06338445873094142,Bacteroidetes,Prevotellaceae,Prevotella,zeller
Otu000162,0.04976389315521042,0.04089296545029142,0.063825054800067,Bacteroidetes,Prevotellaceae,Paraprevotella,zeller
Otu000574,0.04944985237672907,0.03640234335530162,0.0656366566514464,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000052,0.04919007438394046,0.03517707877750217,0.06265812626450017,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000187,0.04912127986311696,0.037964804911598635,0.05753089268499567,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,zeller
Otu000320,0.04902976711615245,0.03395640534387792,0.06136690341940854,Firmicutes,Firmicutes,Firmicutes,zeller
Otu000228,0.04876899023967482,0.03948788475541747,0.06546171503264656,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000832,0.04851449201914776,0.03899850126457929,0.06575771844171144,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000457,0.048286845356475816,0.036498704222734324,0.06881652053827078,Firmicutes,Firmicutes,Firmicutes,zeller
Otu000306,0.04798274758624538,0.03565177430748758,0.061650192311541806,Firmicutes,Lachnospiraceae,Clostridium_XlVa,zeller
Otu000245,0.047721551361516505,0.03451217368736324,0.05896055725034144,Firmicutes,Streptococcaceae,Streptococcus,zeller
Otu000448,0.04769046444161916,0.03464250031704094,0.0679289246584329,Bacteroidetes,Rikenellaceae,Alistipes,zeller
Otu000126,0.04752826148439784,0.036720581716037815,0.06659548032149673,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000246,0.04749759848544147,0.03270206818494005,0.06074127882131701,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000285,0.047376341871216414,0.03588178697595697,0.06031130866055574,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000370,0.04728723729228856,0.03383524048294647,0.058520985448928815,Proteobacteria,Moraxellaceae,Acinetobacter,zeller
Otu000271,0.047160120608261344,0.03464127589765269,0.062377621474218124,Firmicutes,Lachnospiraceae,Clostridium_XlVa,zeller
Otu000327,0.04703400215080013,0.03293446696228292,0.06161506935039482,Bacteroidetes,Prevotellaceae,Prevotella,zeller
Otu000105,0.04686842733186358,0.03215125200727989,0.06533614922680932,Firmicutes,Veillonellaceae,Dialister,zeller
Otu000473,0.04679712391655647,0.03205084392100788,0.060360619634696855,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000291,0.046728741011008476,0.03548147576582122,0.06241679532347813,Firmicutes,Acidaminococcaceae,Acidaminococcus,zeller
Otu000298,0.04670847231528191,0.035091866205939154,0.0626072598662357,Firmicutes,Ruminococcaceae,Ruminococcus,zeller
Otu000389,0.04633345600288033,0.03689788116493606,0.06565268619841064,Bacteroidetes,Bacteroidales,Bacteroidales,zeller
Otu000165,0.04619838389828943,0.03860306451355914,0.061816207155656985,Firmicutes,Veillonellaceae,Megasphaera,zeller
Otu000384,0.046071684384145786,0.03388087227538214,0.05760204016430491,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000365,0.04567403634776996,0.03280280999600627,0.06128410471602501,Firmicutes,Erysipelotrichaceae,Solobacterium,zeller
Otu000171,0.045605874895608,0.03558403178497713,0.061110822370863904,Proteobacteria,Sutterellaceae,Sutterella,zeller
Otu000168,0.04557396419166514,0.03304942179937262,0.05686378678329169,Firmicutes,Firmicutes,Firmicutes,zeller
Otu000294,0.04527590034576372,0.030876886391335606,0.060445307969921404,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu001162,0.04526192126080551,0.033048598505279726,0.060248695236910885,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu001147,0.045225580330629275,0.03062481481163336,0.06011236799312375,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000137,0.045133082727522485,0.03515645427476434,0.061240813951037,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000313,0.04493311624815549,0.03312046260233104,0.05683551851031597,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000135,0.044916168754569816,0.029905046265013443,0.05982676420290325,Proteobacteria,Pasteurellaceae,Pasteurellaceae,zeller
Otu000839,0.0447952394491211,0.028962039824030263,0.0650438788911615,Firmicutes,Ruminococcaceae,Oscillibacter,zeller
Otu000051,0.04478993493075923,0.03489994189949317,0.05817353429644609,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000045,0.04462320220546695,0.03150391865353558,0.05675059457805046,Firmicutes,Veillonellaceae,Dialister,zeller
Otu000219,0.04425465064515227,0.030367866232285278,0.054094747705898776,Firmicutes,Ruminococcaceae,Faecalibacterium,zeller
Otu000332,0.04384925966591855,0.031094313810195815,0.060309363945294264,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000088,0.043775424718714616,0.03136777101939249,0.055788294685230076,Firmicutes,Veillonellaceae,Veillonella,zeller
Otu001031,0.04372097271333846,0.02835387006099072,0.06098799893374725,Firmicutes,Lachnospiraceae,Blautia,zeller
Otu000106,0.04365259258412589,0.03403174543397029,0.05835998900667713,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000279,0.04355195638108336,0.03321569323886385,0.057300935814416164,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000186,0.043510672164427576,0.03247048420786522,0.05461717588688958,Firmicutes,Clostridiaceae_,Clostridium_sensu_stricto,zeller
Otu000466,0.04347196287339947,0.033666693694026306,0.059733265230689364,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000368,0.04343796026776924,0.031581561380974565,0.05690735108015163,Firmicutes,Lachnospiraceae,Clostridium_XlVb,zeller
Otu000453,0.04339214638511868,0.03125363866522536,0.05560700532412674,Firmicutes,Firmicutes,Firmicutes,zeller
Otu000424,0.04337774835834414,0.030192527892364412,0.05393144064947,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000557,0.043158936573633074,0.026509541664556303,0.054957946897246375,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000875,0.043050881602906266,0.03182786348686536,0.05906999782588518,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000615,0.043016765945111723,0.028716122454086793,0.05524961039341782,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000173,0.04283026440043187,0.03216868450219803,0.060191284177613325,Bacteroidetes,Prevotellaceae,Paraprevotella,zeller
Otu000436,0.042811306451532305,0.03030053298300675,0.05214430971117107,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000323,0.04278333740333738,0.03198772163291598,0.06299831502400516,Firmicutes,Lachnospiraceae,Blautia,zeller
Otu000968,0.042457958340852336,0.028047840185978813,0.05716099188412626,Firmicutes,Firmicutes,Firmicutes,zeller
Otu000374,0.04228207863246565,0.030833557620376355,0.05061260937216126,Firmicutes,Lachnospiraceae,Blautia,zeller
Otu000643,0.04203700794527929,0.03524736471286362,0.060507847719990446,Bacteria,Bacteria,Bacteria,zeller
Otu000405,0.04161954596211625,0.030890160558516372,0.05359548309766103,Bacteria,Bacteria,Bacteria,zeller
Otu000555,0.04160500978527676,0.029864614382907058,0.05041123392211787,Firmicutes,Lachnospiraceae,Ruminococcus,zeller
Otu000583,0.04131596251174095,0.03437979646241702,0.05673066338003856,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000709,0.04130521639073946,0.03002895027599206,0.05502626997370459,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000425,0.04124210534917908,0.02842776875307362,0.054811023762772575,Actinobacteria,Actinomycetaceae,Actinomyces,zeller
Otu000260,0.04090442811820612,0.030211847643460053,0.054279596435489796,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,zeller
Otu000481,0.04088073139443851,0.027742471703318925,0.05206643710768099,Firmicutes,Lachnospiraceae,Blautia,zeller
Otu000680,0.040718528823886005,0.025224844231891308,0.055318783617633954,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000510,0.04068817273629102,0.03115336061353997,0.0532665362543414,Firmicutes,Lachnospiraceae,Blautia,zeller
Otu000350,0.0401629042092647,0.029731116584564864,0.05188337291832715,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu001282,0.04007721264714073,0.028084428518177055,0.05544280047110632,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000469,0.039791780407125374,0.030755958467303543,0.0547337415321289,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000128,0.03969972368569173,0.02778718688503549,0.052363867583471405,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000290,0.0395937363834422,0.027431381859408424,0.05431039557827802,Firmicutes,Ruminococcaceae,Ruminococcus,zeller
Otu000593,0.03941459568629152,0.02392300614749371,0.05466334216033991,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu001229,0.039388706546698814,0.028582838065008685,0.05460719306562197,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000156,0.03925170514835287,0.028539965259568804,0.04916531621701786,Bacteroidetes,Porphyromonadaceae,Barnesiella,zeller
Otu000302,0.03924686396587272,0.02649086766140725,0.04828443742546311,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000829,0.03923619809393654,0.026726904657762014,0.054253749177908955,Firmicutes,Lachnospiraceae,Dorea,zeller
Otu000308,0.03921617260915345,0.028713689063652067,0.05201894748530963,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000714,0.039158461163927245,0.02923773011986974,0.055020745896102355,Bacteroidetes,Rikenellaceae,Alistipes,zeller
Otu000159,0.039031779948524484,0.024493344273781595,0.04871445826736373,Firmicutes,Lachnospiraceae,Blautia,zeller
Otu000143,0.038924913895418606,0.027468829325087728,0.04876080184042773,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000746,0.038895627333421307,0.0296349620168152,0.053709069899738726,Firmicutes,Eubacteriaceae,Anaerofustis,zeller
Otu000707,0.03847775800645474,0.02907519840797812,0.046831295505440775,Firmicutes,Leuconostocaceae,Leuconostoc,zeller
Otu000344,0.038447386668064104,0.02878703820945685,0.05269100414086145,Firmicutes,Erysipelotrichaceae,Turicibacter,zeller
Otu000127,0.03841519960980361,0.02780887320359901,0.052276249689001554,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000532,0.03836332626053504,0.02713373519674663,0.0459492650462227,Firmicutes,Ruminococcaceae,Clostridium_IV,zeller
Otu000273,0.038167054054105254,0.027249935669727214,0.054848883170174376,Firmicutes,Lactobacillaceae,Lactobacillus,zeller
Otu000821,0.03815812775139601,0.022137144249307995,0.04678213302839361,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000440,0.0381491542959274,0.023782408423757024,0.04604099304215839,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000533,0.03803898851159111,0.02931930267650352,0.05019019382717638,Firmicutes,Lachnospiraceae,Roseburia,zeller
Otu000378,0.03792122214252907,0.023394685050917012,0.051812621401352024,Bacteroidetes,Rikenellaceae,Alistipes,zeller
Otu000578,0.03788629534758652,0.028475564828662356,0.05574737413754302,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000413,0.03782730307420325,0.028031906878811238,0.04809347554616714,Firmicutes,Ruminococcaceae,Faecalibacterium,zeller
Otu000656,0.037737369209621036,0.022168827674252378,0.04987695696753032,Firmicutes,Firmicutes,Firmicutes,zeller
Otu000568,0.037041297290675526,0.026744094737173735,0.048080017960108315,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000748,0.03695775410131798,0.023946297882057252,0.050453756415679736,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000069,0.03684534365494113,0.026093149324955146,0.04529133622740304,Firmicutes,Streptococcaceae,Streptococcus,zeller
Otu000066,0.03632534642736445,0.025397037062800734,0.050374442765697164,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000454,0.0362570547862346,0.026757859020811153,0.05063834514619894,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000806,0.036105117515171925,0.024396477012159624,0.04676481208434022,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000346,0.036086234281094406,0.02332535276003972,0.04822196565426262,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000234,0.035837237484154266,0.025429454685099856,0.044756531973773384,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000209,0.03576511457010393,0.020513687772432967,0.04656932468328005,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000307,0.03565658667731335,0.025068118866996544,0.04686422188187622,Firmicutes,Veillonellaceae,Mitsuokella,zeller
Otu000239,0.03549860591770624,0.0268470983277664,0.04338496234895675,Bacteroidetes,Rikenellaceae,Alistipes,zeller
Otu001543,0.035444014455551606,0.02270987360392562,0.04674788650917875,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000499,0.035249007900342036,0.024558892007395815,0.04765254994571114,Firmicutes,Lachnospiraceae,Blautia,zeller
Otu000474,0.034936509669598104,0.025936043666478448,0.045411623258833064,Firmicutes,Streptococcaceae,Streptococcus,zeller
Otu000333,0.03486124072310488,0.023812994733676686,0.04732269423930861,Bacteria,Bacteria,Bacteria,zeller
Otu000330,0.03478333410578942,0.024819727821758696,0.04942828940608365,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000528,0.0346472420707945,0.02780781655601389,0.04438854368868137,Firmicutes,Veillonellaceae,Allisonella,zeller
Otu000394,0.034563191580047684,0.02592207247953517,0.0463691484308998,Firmicutes,Ruminococcaceae,Oscillibacter,zeller
Otu000464,0.0344654602844079,0.023884858935340106,0.045043568549844405,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,zeller
Otu000628,0.03435713209916004,0.0241663057112085,0.04242580889407277,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000388,0.03428755397577271,0.022696786035034076,0.042168365845754605,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000733,0.03403470580699773,0.02397725060300026,0.04392419439754895,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000541,0.03384678125718517,0.025260751163996162,0.046170460010530094,Bacteria,Bacteria,Bacteria,zeller
Otu000174,0.033805847569820136,0.026732417462567604,0.044049474287417664,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000690,0.03379453215166299,0.0245068253944712,0.05073396336275609,Firmicutes,Ruminococcaceae,Clostridium_IV,zeller
Otu000951,0.03375169688329205,0.025030909699031826,0.04282521523401736,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000663,0.03373902802844825,0.022436896934949407,0.04290476183195677,Firmicutes,Ruminococcaceae,Oscillibacter,zeller
Otu000281,0.033478239876506916,0.023471378878886555,0.045535528121296805,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000649,0.0331515068265064,0.025205940680795506,0.04405452983908602,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000305,0.0331241463386973,0.02566372782615711,0.04629222874920355,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000794,0.03308454546316658,0.024721517678759512,0.047116315357559335,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000587,0.033035507497072854,0.021273113151216667,0.04589276799772974,Firmicutes,Ruminococcaceae,Faecalibacterium,zeller
Otu000423,0.0328732516946809,0.023185337013417545,0.048265095086216805,Bacteria,Bacteria,Bacteria,zeller
Otu000300,0.03276168148418785,0.02370309899726153,0.04351185811374546,Firmicutes,Ruminococcaceae,Faecalibacterium,zeller
Otu000520,0.03272170966006299,0.02472866475895927,0.04318766841127139,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000240,0.03265004247447853,0.022899938698367338,0.04422028255584564,Firmicutes,Ruminococcaceae,Clostridium_IV,zeller
Otu000581,0.032612405570705716,0.02474899937963972,0.04557377464931029,Firmicutes,Lactobacillaceae,Lactobacillus,zeller
Otu000179,0.032360393328970866,0.024368099312195843,0.04327413175137157,Bacteroidetes,Prevotellaceae,Alloprevotella,zeller
Otu000854,0.03234865765139602,0.021135177640563472,0.04493777014725277,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000972,0.03218610250148374,0.022512812747793393,0.043443942994134316,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000521,0.03215990819281932,0.020951921222988786,0.04072085776230718,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000431,0.03176965319513028,0.02259126401210577,0.041523861478105245,Firmicutes,Ruminococcaceae,Ruminococcus,zeller
Otu000042,0.031160788130323858,0.016231405022323137,0.041678975001747505,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000359,0.031138460269888715,0.0228215431803878,0.04354716210008015,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu001018,0.031132125662665794,0.02175208496093739,0.04680734996740767,Proteobacteria,Enterobacteriaceae,Escherichia/Shigella,zeller
Otu000438,0.031037216133539665,0.021615179503274996,0.041181844663810606,Actinobacteria,Bifidobacteriaceae,Bifidobacterium,zeller
Otu001306,0.030798187517617495,0.02287793242296922,0.04455161871279281,Bacteroidetes,Rikenellaceae,Alistipes,zeller
Otu000324,0.030767739931343414,0.018902758070301333,0.04044412276235214,Firmicutes,Ruminococcaceae,Butyricicoccus,zeller
Otu000328,0.03076256209594318,0.0207970769076865,0.04313321273206822,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000666,0.030295884247863693,0.021589087965350993,0.038999940529861415,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000930,0.030272746069833954,0.01896805605841371,0.041225940304342644,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000941,0.03019443873854591,0.01855415891890778,0.04199492859143176,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000170,0.030068569930587055,0.023284257038345895,0.04232616998630209,Firmicutes,Ruminococcaceae,Clostridium_IV,zeller
Otu000549,0.030044002065169932,0.02039470245778562,0.03950225710828071,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000274,0.029964799219918715,0.021543041992343966,0.03894131836009363,Firmicutes,Lachnospiraceae,Blautia,zeller
Otu000544,0.02990717194091808,0.020443873841759785,0.03892621200683524,Firmicutes,Lachnospiraceae,Roseburia,zeller
Otu000764,0.02990072405156089,0.021208646807710157,0.04814599227357922,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000745,0.02961448680855909,0.017989419666788645,0.03794690087658183,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000089,0.029520578215161856,0.021721596770359834,0.03965221402176278,Bacteroidetes,Prevotellaceae,Prevotella,zeller
Otu000331,0.029500231804881254,0.01998520731491821,0.041570588907218,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu001421,0.029258481469159527,0.013961163255064139,0.04155283412075585,Firmicutes,Ruminococcaceae,Ruminococcaceae,zeller
Otu000215,0.02923613748978642,0.021140558767377988,0.04157770534728916,Firmicutes,Clostridiaceae_,Clostridium_sensu_stricto,zeller
Otu000911,0.029199316465106054,0.015674454947344985,0.04009917682128226,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000369,0.02918751925094073,0.021661484763208977,0.038484906679460765,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000104,0.02900367585630744,0.019241735338844386,0.0388827099709136,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000433,0.028692667196407128,0.019993449059365315,0.040297632020483705,Bacteroidetes,Prevotellaceae,Prevotella,zeller
Otu000887,0.028440926629070724,0.020382375401256987,0.038178952418929823,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000292,0.02829991596895243,0.020333270846800044,0.03642253017716393,Bacteroidetes,Prevotellaceae,Prevotella,zeller
Otu001324,0.02818214006454542,0.019694765150524155,0.04409843653551014,Firmicutes,Ruminococcaceae,Faecalibacterium,zeller
Otu000310,0.028174410984705203,0.018268440122038453,0.038388979910505217,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000445,0.02813086878290117,0.01947298152629479,0.03534228965239821,Firmicutes,Ruminococcaceae,Flavonifractor,zeller
Otu000204,0.027920208154821248,0.021124353867926517,0.040179408856969606,Bacteria,Bacteria,Bacteria,zeller
Otu000809,0.027903653570307434,0.017391666700031984,0.040356085488053015,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000738,0.027757761753747147,0.02057479745387031,0.03954637497008344,Bacteria,Bacteria,Bacteria,zeller
Otu000068,0.027665494521891206,0.019391600253010094,0.03991689332679903,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000671,0.026937550191607103,0.02009366430653633,0.036753311101955996,Firmicutes,Lachnospiraceae,Lactonifactor,zeller
Otu000172,0.02691412516536814,0.019070563277088372,0.03262964985287371,Bacteroidetes,Bacteroidaceae,Bacteroides,zeller
Otu000259,0.02689644974908144,0.017232885203937745,0.03876475760632018,Firmicutes,Lactobacillales,Lactobacillales,zeller
Otu000434,0.02682493778363338,0.019602169399414917,0.03968264775961161,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000210,0.02679652996126701,0.01922246926951882,0.04038517898087826,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000931,0.026683428593849173,0.020164570193029627,0.034590338973635316,Firmicutes,Firmicutes,Firmicutes,zeller
Otu001064,0.0264596052645148,0.019125049680218255,0.035339268009971864,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000411,0.026404747323029318,0.015585820283003437,0.038389810638141786,Verrucomicrobia,Puniceicoccaceae,Puniceicoccaceae,zeller
Otu000325,0.02627405708116231,0.019051330836495534,0.03776071428571399,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000971,0.026195533807434834,0.01881115186481084,0.03468326094495022,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,zeller
Otu000430,0.026142005309741135,0.016052666278290197,0.03475009670199475,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu001762,0.026098360076732358,0.01195369045276777,0.03710418186687433,Firmicutes,Clostridiales,Clostridiales,zeller
Otu000592,0.02573508646402917,0.016359941395083087,0.03478614919112899,Firmicutes,Lachnospiraceae,Clostridium_XlVa,zeller
Otu001203,0.025503792550867377,0.015173015211217103,0.03609359772467151,Firmicutes,Lachnospiraceae,Lachnospiraceae,zeller
Otu000217,0.025437881784362827,0.01724138668759992,0.04114080175670505,Proteobacteria,Comamonadaceae,Comamonas,zeller
