otu,mda_median,iqr25,iqr75,phylum,family,genus,study
Otu0868,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu0870,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu0874,0,0,0.002595238095238095,Firmicutes,Clostridiales,Clostridiales,brim
Otu0880,0,0,0.0027992424242424237,Firmicutes,Clostridiales,Clostridiales,brim
Otu0881,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu0882,0,0,0.0031298701298701306,Firmicutes,Clostridiales,Clostridiales,brim
Otu0885,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu0888,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu0891,0,0,0,Bacteroidetes,Porphyromonadaceae,Parabacteroides,brim
Otu0892,0,0,0,Bacteroidetes,Porphyromonadaceae,Butyricimonas,brim
Otu0893,0,0,0,Bacteroidetes,Porphyromonadaceae,Butyricimonas,brim
Otu0894,0,0,0,Bacteroidetes,Porphyromonadaceae,Butyricimonas,brim
Otu0895,0,0,0,Bacteroidetes,Porphyromonadaceae,Butyricimonas,brim
Otu0896,0,0,0.0020333333333333336,Firmicutes,Firmicutes,Firmicutes,brim
Otu0897,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0898,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0899,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0900,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0901,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0902,0,0,0.0027527777777777767,Firmicutes,Firmicutes,Firmicutes,brim
Otu0903,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0904,0,0,0.002195238095238095,Firmicutes,Firmicutes,Firmicutes,brim
Otu0906,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0910,0,0,0,Bacteroidetes,Porphyromonadaceae,Parabacteroides,brim
Otu0911,0,0,0,Bacteroidetes,Porphyromonadaceae,Parabacteroides,brim
Otu0912,0,0,0.0035,Bacteroidetes,Porphyromonadaceae,Parabacteroides,brim
Otu0913,0,0,0.003333333333333334,Bacteroidetes,Porphyromonadaceae,Parabacteroides,brim
Otu0914,0,0,0.0035,Bacteroidetes,Porphyromonadaceae,Odoribacter,brim
Otu0915,0,0,0.003333333333333334,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,brim
Otu0916,0,0,0,Bacteroidetes,Porphyromonadaceae,Odoribacter,brim
Otu0917,0,0,0,Bacteroidetes,Porphyromonadaceae,Parabacteroides,brim
Otu0918,0,0,0,Bacteroidetes,Porphyromonadaceae,Odoribacter,brim
Otu0923,0,0,0,Bacteroidetes,Porphyromonadaceae,Dysgonomonas,brim
Otu0925,0,0,0.0032571428571428573,Bacteroidetes,Porphyromonadaceae,Parabacteroides,brim
Otu0926,0,0,0,Bacteroidetes,Porphyromonadaceae,Parabacteroides,brim
Otu0927,0,0,0,Bacteroidetes,Porphyromonadaceae,Parabacteroides,brim
Otu0928,0,0,0.002595238095238095,Bacteroidetes,Porphyromonadaceae,Parabacteroides,brim
Otu0929,0,0,0,Synergistetes,Synergistaceae,Pyramidobacter,brim
Otu0931,0,0,0,Synergistetes,Synergistaceae,Pyramidobacter,brim
Otu0932,0,0,6.666666666666666e-4,Proteobacteria,Comamonadaceae,Comamonadaceae,brim
Otu0933,0,0,0.003428571428571429,Proteobacteria,Comamonadaceae,Comamonadaceae,brim
Otu0934,0,0,0.0033571428571428576,Proteobacteria,Comamonadaceae,Comamonadaceae,brim
Otu0935,0,0,0.0034464285714285716,Proteobacteria,Comamonadaceae,Comamonadaceae,brim
Otu0937,0,0,0,Proteobacteria,Pseudomonadaceae,Rhizobacter,brim
Otu0939,0,0,0.0037500000000000007,Firmicutes,Lactobacillales,Lactobacillales,brim
Otu0940,0,0,0.0027527777777777767,Firmicutes,Lactobacillales,Lactobacillales,brim
Otu0941,0,0,4.4642857142857163e-4,Firmicutes,Lactobacillales,Lactobacillales,brim
Otu0942,0,0,0,Firmicutes,Clostridia,Clostridia,brim
Otu0946,0,0,0,Firmicutes,Clostridia,Clostridia,brim
Otu0947,0,0,6.428571428571428e-4,Firmicutes,Clostridia,Clostridia,brim
Otu0948,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0949,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0950,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0951,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0952,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0953,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0954,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0955,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0956,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0957,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0960,0,0,0.0033571428571428576,Firmicutes,Firmicutes,Firmicutes,brim
Otu0961,0,0,0,Firmicutes,Firmicutes,Firmicutes,brim
Otu0962,0,0,0,Actinobacteria,Coriobacteriaceae,Slackia,brim
Otu0963,0,0,0,Actinobacteria,Coriobacteriaceae,Coriobacteriaceae,brim
Otu0964,0,0,0,Synergistetes,Synergistaceae,Pyramidobacter,brim
Otu0965,0,0,0,Synergistetes,Synergistaceae,Pyramidobacter,brim
Otu0966,0,0,0,Synergistetes,Synergistaceae,Pyramidobacter,brim
Otu0967,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu0968,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu0969,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu0970,0,0,0,Firmicutes,Ruminococcaceae,Flavonifractor,brim
Otu0972,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu0973,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu0974,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu0980,0,0,0,Firmicutes,Ruminococcaceae,Butyricicoccus,brim
Otu0981,0,0,0,Firmicutes,Ruminococcaceae,Oscillibacter,brim
Otu0982,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu0986,0,0,0.0035555555555555553,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,brim
Otu0987,0,0,0,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,brim
Otu0989,0,0,0.0036000000000000016,Proteobacteria,Enterobacteriaceae,Escherichia/Shigella,brim
Otu0994,0,0,0.0032333333333333337,Proteobacteria,Enterobacteriaceae,Escherichia/Shigella,brim
Otu0996,0,0,0,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,brim
Otu0997,0,0,0.003333333333333334,Proteobacteria,Enterobacteriaceae,Escherichia/Shigella,brim
Otu0999,0,0,0.0035555555555555553,Firmicutes,Ruminococcaceae,Oscillibacter,brim
Otu1001,0,0,0.003428571428571429,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1004,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1005,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1006,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1007,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1008,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1009,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1010,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1012,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1013,0,0,0.0028909090909090903,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1014,0,0,0.0032666666666666655,Firmicutes,Ruminococcaceae,Butyricicoccus,brim
Otu1015,0,0,0,Firmicutes,Ruminococcaceae,Oscillibacter,brim
Otu1016,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1017,0,0,0,Firmicutes,Ruminococcaceae,Anaerotruncus,brim
Otu1018,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1019,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1020,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1021,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1022,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1023,0,0,0.0028833333333333324,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1024,0,0,0.0033571428571428576,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1025,0,0,6.428571428571428e-4,Firmicutes,Ruminococcaceae,Ruminococcus,brim
Otu1027,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1028,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1029,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1031,0,0,0,Firmicutes,Ruminococcaceae,Faecalibacterium,brim
Otu1033,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1034,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1035,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1036,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1038,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1039,0,0,0,Firmicutes,Ruminococcaceae,Clostridium_IV,brim
Otu1040,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1041,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1042,0,0,0,Firmicutes,Ruminococcaceae,Ruminococcaceae,brim
Otu1045,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1047,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1048,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1049,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1051,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1056,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1057,0,0,0,Firmicutes,Lachnospiraceae,Clostridium_XlVb,brim
Otu1058,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1059,0,0,0.0035,Firmicutes,Lachnospiraceae,Clostridium_XlVb,brim
Otu1060,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1061,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1062,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1063,0,0,0,Firmicutes,Lachnospiraceae,Dorea,brim
Otu1064,0,0,0.002595238095238095,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1065,0,0,6.666666666666666e-4,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1072,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1074,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1075,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1076,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1077,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1078,0,0,0.0026805555555555554,Bacteria,Bacteria,Bacteria,brim
Otu1080,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1081,0,0,0.0038428571428571435,Bacteria,Bacteria,Bacteria,brim
Otu1086,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1089,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1090,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1092,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1094,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1095,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1097,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1099,0,0,0.0024285714285714275,Bacteria,Bacteria,Bacteria,brim
Otu1103,0,0,0.003307142857142856,Bacteroidetes,Bacteroidales,Bacteroidales,brim
Otu1104,0,0,0,Bacteroidetes,Bacteroidales,Bacteroidales,brim
Otu1106,0,0,0,Bacteroidetes,Bacteroidales,Bacteroidales,brim
Otu1108,0,0,0,Bacteroidetes,Bacteroidales,Bacteroidales,brim
Otu1109,0,0,0,Bacteroidetes,Bacteroidales,Bacteroidales,brim
Otu1112,0,0,0.0035,Bacteroidetes,Bacteroidales,Bacteroidales,brim
Otu1114,0,0,0,Bacteroidetes,Bacteroidales,Bacteroidales,brim
Otu1115,0,0,0,Bacteroidetes,Bacteroidales,Bacteroidales,brim
Otu1116,0,0,0,Bacteroidetes,Bacteroidales,Bacteroidales,brim
Otu1117,0,0,0.0034464285714285716,Bacteroidetes,Bacteroidales,Bacteroidales,brim
Otu1119,0,0,0,Firmicutes,Selenomonadales,Selenomonadales,brim
Otu1120,0,0,0,Firmicutes,Selenomonadales,Selenomonadales,brim
Otu1124,0,0,0,Firmicutes,Selenomonadales,Selenomonadales,brim
Otu1126,0,0,0.0030666666666666668,Proteobacteria,Sutterellaceae,Parasutterella,brim
Otu1127,0,0,0,Proteobacteria,Sutterellaceae,Sutterella,brim
Otu1128,0,0,0.003428571428571429,Proteobacteria,Sutterellaceae,Parasutterella,brim
Otu1129,0,0,0.0035555555555555553,Proteobacteria,Sutterellaceae,Parasutterella,brim
Otu1130,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1132,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1133,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1135,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1136,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1137,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1140,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1145,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1147,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1150,0,0,0,Firmicutes,Lachnospiraceae,Lachnospiraceae,brim
Otu1152,0,0,0.0035,Actinobacteria,Bifidobacteriaceae,Bifidobacterium,brim
Otu1153,0,0,0.003428571428571429,Actinobacteria,Bifidobacteriaceae,Bifidobacterium,brim
Otu1155,0,0,0.0033571428571428576,Firmicutes,Clostridiales_Incertae_Sedis_XI,Finegoldia,brim
Otu1156,0,0,0,Firmicutes,Clostridiales_Incertae_Sedis_XI,Parvimonas,brim
Otu1159,0,0,0,Firmicutes,Clostridiaceae_,Clostridiaceae_,brim
Otu1160,0,0,0,Firmicutes,Clostridiaceae_,Anaerobacter,brim
Otu1164,0,0,0,Firmicutes,Acidaminococcaceae,Phascolarctobacterium,brim
Otu1165,0,0,0,Firmicutes,Acidaminococcaceae,Phascolarctobacterium,brim
Otu1166,0,0,0.0035250000000000004,Firmicutes,Acidaminococcaceae,Phascolarctobacterium,brim
Otu1169,0,0,0.0035,Firmicutes,Veillonellaceae,Veillonella,brim
Otu1170,0,0,0,Firmicutes,Veillonellaceae,Allisonella,brim
Otu1172,0,0,0,Firmicutes,Veillonellaceae,Veillonella,brim
Otu1173,0,0,0.0034464285714285716,Firmicutes,Veillonellaceae,Dialister,brim
Otu1174,0,0,0.0035555555555555553,Firmicutes,Veillonellaceae,Dialister,brim
Otu1175,0,0,0.0035555555555555553,Firmicutes,Veillonellaceae,Dialister,brim
Otu1176,0,0,0.003333333333333334,Firmicutes,Veillonellaceae,Veillonellaceae,brim
Otu1177,0,0,0.0035666666666666668,Firmicutes,Veillonellaceae,Dialister,brim
Otu1181,0,0,0,Firmicutes,Veillonellaceae,Mitsuokella,brim
Otu1185,0,0,0.0024837662337662326,Firmicutes,Veillonellaceae,Dialister,brim
Otu1187,0,0,0,Proteobacteria,Proteobacteria,Proteobacteria,brim
Otu1188,0,0,0.0035,Firmicutes,Paenibacillaceae_,Paenibacillaceae_,brim
Otu1189,0,0,0.0034464285714285716,Proteobacteria,Phyllobacteriaceae,Phyllobacteriaceae,brim
Otu1190,0,0,0.0033571428571428576,Proteobacteria,Rhizobiales,Rhizobiales,brim
Otu1191,0,0,0.0035,Bacteroidetes,Sphingobacteriaceae,Sphingobacterium,brim
Otu1192,0,0,0,Actinobacteria,Corynebacteriaceae,Corynebacteriaceae,brim
Otu1193,0,0,0.0034464285714285716,Actinobacteria,Corynebacteriaceae,Corynebacterium,brim
Otu1194,0,0,0,Proteobacteria,Betaproteobacteria,Betaproteobacteria,brim
Otu1195,0,0,0,Proteobacteria,Betaproteobacteria,Betaproteobacteria,brim
Otu1196,0,0,0.0033571428571428576,Proteobacteria,Betaproteobacteria,Betaproteobacteria,brim
Otu1197,0,0,0.0035,Bacteroidetes,Flavobacteriaceae,Chryseobacterium,brim
Otu1198,0,0,0.0036000000000000016,Firmicutes,Clostridiales_Incertae_Sedis_XIII,Mogibacterium,brim
Otu1199,0,0,0.0034464285714285716,Proteobacteria,Neisseriaceae,Neisseriaceae,brim
Otu1200,0,0,0,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria,brim
Otu1201,0,0,0.0035,Proteobacteria,Oxalobacteraceae,Oxalobacteraceae,brim
Otu1202,0,0,0.0047619047619047615,Actinobacteria,Actinobacteria,Actinobacteria,brim
Otu1203,0,0,0.0024285714285714275,Proteobacteria,Campylobacteraceae,Sulfurospirillum,brim
Otu1204,0,0,0,Proteobacteria,Campylobacteraceae,Sulfurospirillum,brim
Otu1205,0,0,0,Firmicutes,Natranaerovirga,Natranaerovirga,brim
Otu1206,0,0,0,Firmicutes,Natranaerovirga,Natranaerovirga,brim
Otu1207,0,0,0,Firmicutes,Eubacteriaceae,Eubacteriaceae,brim
Otu1208,0,0,0,Firmicutes,Eubacteriaceae,Eubacterium,brim
Otu1209,0,0,0,Firmicutes,Staphylococcaceae,Staphylococcus,brim
Otu1210,0,0,0.0032833333333333325,Firmicutes,Staphylococcaceae,Staphylococcus,brim
Otu1212,0,0,0,Proteobacteria,Sphingomonadaceae,Novosphingobium,brim
Otu1214,0,0,0,Proteobacteria,Pasteurellaceae,Haemophilus,brim
Otu1216,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1217,0,0,0.003333333333333334,Bacteria,Bacteria,Bacteria,brim
Otu1219,0,0,0.0034464285714285716,Bacteria,Bacteria,Bacteria,brim
Otu1220,0,0,0.003513888888888889,Bacteria,Bacteria,Bacteria,brim
Otu1221,0,0,0.0030727272727272734,Bacteria,Bacteria,Bacteria,brim
Otu1222,0,0,0.003333333333333334,Bacteria,Bacteria,Bacteria,brim
Otu1223,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1226,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1227,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1229,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1230,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1231,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1232,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1235,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1236,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1237,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1238,0,0,6.666666666666666e-4,Bacteria,Bacteria,Bacteria,brim
Otu1240,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1242,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1245,0,0,0,Firmicutes,Veillonellaceae,Dialister,brim
Otu1246,0,0,0.002452380952380951,Firmicutes,Veillonellaceae,Dialister,brim
Otu1247,0,0,0.0028833333333333324,Firmicutes,Veillonellaceae,Dialister,brim
Otu1250,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1251,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1252,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1253,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1254,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1255,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1256,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1257,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1260,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1261,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1263,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1264,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1266,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1269,0,0,0,Bacteria,Bacteria,Bacteria,brim
Otu1272,0,0,0.0032,Bacteria,Bacteria,Bacteria,brim
Otu1274,0,0,0,Proteobacteria,Burkholderiales,Burkholderiales,brim
Otu1275,0,0,0,Bacteroidetes,Bacteroidetes,Bacteroidetes,brim
Otu1276,0,0,0,Bacteroidetes,Bacteroidetes,Bacteroidetes,brim
Otu1279,0,0,0,Firmicutes,Syntrophomonadaceae,Syntrophomonadaceae,brim
Otu1282,0,0,0,Actinobacteria,Actinomycetales,Actinomycetales,brim
Otu1283,0,0,0.003513888888888889,Actinobacteria,Actinomycetales,Actinomycetales,brim
Otu1284,0,0,0.0026666666666666666,Actinobacteria,Actinomycetales,Actinomycetales,brim
Otu1285,0,0,0,Actinobacteria,Actinomycetales,Actinomycetales,brim
Otu1287,0,0,0,Firmicutes,Erysipelotrichaceae,Erysipelothrix,brim
Otu1289,0,0,0,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,brim
Otu1290,0,0,0.0027222222222222214,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,brim
Otu1291,0,0,0,Firmicutes,Erysipelotrichaceae,Erysipelothrix,brim
Otu1292,0,0,0.0032,Firmicutes,Erysipelotrichaceae,Holdemania,brim
Otu1294,0,0,0.0029590909090909077,Firmicutes,Erysipelotrichaceae,Clostridium_XVIII,brim
Otu1295,0,0,0.0026805555555555554,Bacteroidetes,Prevotellaceae,Paraprevotella,brim
Otu1297,0,0,0,Bacteroidetes,Prevotellaceae,Prevotellaceae,brim
Otu1298,0,0,0,Bacteroidetes,Prevotellaceae,Prevotellaceae,brim
Otu1299,0,0,0,Bacteroidetes,Prevotellaceae,Prevotellaceae,brim
Otu1300,0,0,0,Bacteroidetes,Prevotellaceae,Prevotellaceae,brim
Otu1302,0,0,0.0033571428571428576,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1303,0,0,0.0035555555555555553,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1304,0,0,0.0035,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1305,0,0,0.003333333333333334,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1307,0,0,0.0035555555555555553,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1308,0,0,0.0034464285714285716,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1309,0,0,0.003428571428571429,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1311,0,0,0.0034464285714285716,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1312,0,0,0.0036000000000000016,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1314,0,0,0.003700000000000001,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1318,0,0,0.0034464285714285716,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1319,0,0,0.0035555555555555553,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1321,0,0,0.0032333333333333337,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1322,0,0,0,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1324,0,0,0.0035,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1327,0,0,0.0026666666666666666,Bacteroidetes,Bacteroidaceae,Bacteroides,brim
Otu1329,0,0,0.0032,Proteobacteria,Burkholderiales,Burkholderiales,brim
Otu1330,0,0,0,Proteobacteria,Burkholderiales,Burkholderiales,brim
Otu1333,0,0,0.0026666666666666666,Firmicutes,Clostridiales,Clostridiales,brim
Otu1335,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1336,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1337,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1338,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1339,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1341,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1342,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1343,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1345,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1346,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1347,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1348,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1350,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1351,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1352,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1353,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1354,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1355,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1358,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1360,0,0,0,Bacteroidetes,Prevotellaceae,Paraprevotella,brim
Otu1361,0,0,0.0034464285714285716,Bacteroidetes,Prevotellaceae,Paraprevotella,brim
Otu1362,0,0,0.0035666666666666668,Bacteroidetes,Prevotellaceae,Paraprevotella,brim
Otu1363,0,0,0,Bacteroidetes,Prevotellaceae,Prevotellaceae,brim
Otu1364,0,0,0,Bacteroidetes,Prevotellaceae,Prevotellaceae,brim
Otu1365,0,0,0,Bacteroidetes,Prevotellaceae,Prevotellaceae,brim
Otu1367,0,0,0.003333333333333334,Firmicutes,Clostridiales,Clostridiales,brim
Otu1368,0,0,0.003428571428571429,Firmicutes,Clostridiales,Clostridiales,brim
Otu1369,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1370,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1371,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1372,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1374,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1375,0,0,0.0028833333333333324,Firmicutes,Clostridiales,Clostridiales,brim
Otu1376,0,0,0.0034464285714285716,Firmicutes,Clostridiales,Clostridiales,brim
Otu1378,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1379,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1380,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1381,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1383,0,0,0,Firmicutes,Clostridiales,Clostridiales,brim
Otu1384,0,0,6.428571428571428e-4,Firmicutes,Clostridiales,Clostridiales,brim
Otu1385,0,0,0.0032333333333333337,Firmicutes,Clostridiales,Clostridiales,brim
