"Group","Abiotrophia","Acetivibrio","Acidaminococcaceae_unclassified","Acidaminococcus","Acinetobacter","Actinobacteria_unclassified","Actinomyces","Actinomycetales_unclassified","Aggregatibacter","Akkermansia","Alistipes","Alkalibaculum","Allisonella","Allobaculum","Alloprevotella","Alloscardovia","Alphaproteobacteria_unclassified","Anaerobacter","Anaerococcus","Anaerofustis","Anaeroglobus","Anaeroplasma","Anaerostipes","Anaerotruncus","Arcobacter","Asaccharobacter","Atopobium","Bacillales_unclassified","Bacilli_unclassified","Bacteria_unclassified","Bacteroidales_unclassified","Bacteroides","Bacteroidetes_unclassified","Barnesiella","Betaproteobacteria_unclassified","Bifidobacteriaceae_unclassified","Bifidobacterium","Bilophila","Blautia","Brochothrix","Burkholderiales_incertae_sedis_unclassified","Burkholderiales_unclassified","Butyricicoccus","Butyricimonas","Campylobacter","Campylobacterales_unclassified","Candidatus_Saccharibacteria_unclassified","Capnocytophaga","Cardiobacterium","Carnobacterium","Catenibacterium","Cellulosilyticum","Cloacibacillus","Clostridia_unclassified","Clostridiaceae_1_unclassified","Clostridiales_Incertae_Sedis_XI_unclassified","Clostridiales_Incertae_Sedis_XIII_unclassified","Clostridiales_unclassified","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XIX","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Comamonadaceae_unclassified","Coprobacillus","Coprococcus","Coriobacteriaceae_unclassified","Corynebacteriaceae_unclassified","Corynebacterium","Delftia","Deltaproteobacteria_unclassified","Desulfovibrio","Desulfovibrionaceae_unclassified","Desulfovibrionales_unclassified","Dialister","Dorea","Dysgonomonas","Eggerthella","Eikenella","Enterobacteriaceae_unclassified","Enterococcaceae_unclassified","Enterococcus","Enterorhabdus","Erysipelothrix","Erysipelotrichaceae_unclassified","Escherichia/Shigella","Ethanoligenens","Eubacteriaceae_unclassified","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Firmicutes_unclassified","Flavobacteriaceae_unclassified","Flavonifractor","Fructobacillus","Fusobacteriaceae_unclassified","Fusobacterium","Gammaproteobacteria_unclassified","Gemella","Gemmiger","Geobacillus","Gordonibacter","Granulicatella","Haemophilus","Hallella","Helcococcus","Holdemania","Howardella","Kingella","Klebsiella","Lachnospira","Lachnospiraceae_unclassified","Lactobacillaceae_unclassified","Lactobacillales_unclassified","Lactobacillus","Lactococcus","Lactonifactor","Leptotrichia","Leuconostoc","Marvinbryantia","Megamonas","Megasphaera","Methylobacterium","Mitsuokella","Mogibacterium","Moraxellaceae_unclassified","Morganella","Murdochiella","Negativicoccus","Neisseria","Neisseriaceae_unclassified","Novosphingobium","Odoribacter","Olsenella","Oscillibacter","Oxalobacter","Pantoea","Parabacteroides","Paraeggerthella","Paraprevotella","Parascardovia","Parasutterella","Parvimonas","Pasteurellaceae_unclassified","Pediococcus","Pelomonas","Peptococcaceae_1_unclassified","Peptococcus","Peptoniphilus","Peptostreptococcaceae_unclassified","Peptostreptococcus","Phascolarctobacterium","Planococcaceae_unclassified","Porphyromonadaceae_unclassified","Porphyromonas","Prevotella","Prevotellaceae_unclassified","Propionibacteriaceae_unclassified","Propionibacterium","Proteobacteria_unclassified","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pseudoramibacter","Pyramidobacter","Rhizobiales_unclassified","Rikenella","Rikenellaceae_unclassified","Roseburia","Rothia","Ruminococcaceae_unclassified","Ruminococcus","Ruminococcus2","Salmonella","Sarcina","Selenomonadales_unclassified","Selenomonas","Serratia","Shuttleworthia","Slackia","Soonwooa","Sphingomonadaceae_unclassified","SR1_unclassified","Staphylococcus","Stenotrophomonas","Streptococcaceae_unclassified","Streptococcus","Subdoligranulum","Sutterella","Synergistaceae_unclassified","Turicibacter","Veillonella","Veillonellaceae_unclassified","Weissella","Xanthomonadaceae_unclassified"
"SRR1978804",0,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,1,132,8,0,0,0,0,0,109,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,29,0,0,24,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,17,38,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
"SRR1978805",0,0,0,0,0,0,0,2,0,0,41,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,433,0,24,0,0,4,6,113,0,0,1,36,0,0,0,0,1,0,0,0,0,0,0,13,0,0,73,2,45,28,0,0,43,7,9,2,0,0,0,0,0,2,0,6,0,0,3,73,0,0,0,2,0,0,0,0,8,2,0,0,0,682,0,0,6,0,24,0,362,163,0,0,0,0,0,1,59,0,0,0,4,0,0,6,837,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,61,0,0,17,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,375,2,0,0,0,0,0,0,0,0,0,0,0,1,0,330,11,10,0,0,79,1,0,0,0,0,0,0,0,0,0,21,0,220,0,1,22,1,0,0
"SRR1978806",0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,364,0,0,0,0,0,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,9,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,2,0,15,0,12,0,0,0,1780,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,146,0,1331,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,2,0,0,0,0
"SRR1978808",0,0,0,0,0,0,4,1,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,3,1871,0,3,0,0,5,0,279,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,10,0,0,0,6,11,0,0,0,10,0,0,0,0,0,0,0,581,51,0,0,0,0,0,1,0,0,5,0,0,0,0,47,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1299,49,4,0,0,0,0,0,0,15,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
"SRR1978810",0,0,0,0,0,0,0,0,0,1,80,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,298,1,345,84,8,0,0,11,0,261,0,0,0,14,1,0,0,0,0,0,0,0,0,0,5,10,0,0,50,2,4,45,0,1,0,6,13,0,0,0,20,0,0,0,1,0,0,0,1,94,0,0,0,0,0,0,0,0,25,15,0,0,0,434,0,0,54,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,16,1122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,24,0,64,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,9,0,231,20,15,0,0,2,0,0,0,13,0,0,0,0,0,0,2,0,0,0,7,1,0,0,0
"SRR1978811",0,0,0,0,0,4,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,112,0,43,0,0,0,0,1,0,370,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,147,0,0,215,0,0,0,8,6,0,0,0,1,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,5,0,0,0,0,208,0,0,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,36,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,11,0,0,0,0
"SRR1978812",0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,21,3,0,0,1,96,0,1185,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,6,0,0,66,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,5,0,0,8,0,0,0,143,0,0,0,4,256,0,0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,32,3,0,0,1,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
"SRR1978813",0,0,0,0,0,0,1,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,130,0,2,0,0,0,0,715,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,2,0,0,27,0,3,7,0,0,13,6,1,0,0,0,4,0,0,0,0,0,0,0,0,91,0,2,0,19,0,0,0,0,11,4,0,0,0,249,0,0,4,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,82,25,1027,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,7,0,0,0,0,0,0,9,8,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,16,127,9,174,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,12,0,0,0
"SRR1978814",0,0,0,0,0,1,2,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,35,0,3,0,1,795,0,431,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,58,2,0,32,0,0,0,7,0,0,0,0,17,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,21,24,0,0,0,47,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,23,87,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0
"SRR1978815",0,0,0,0,0,0,1,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,80,10,5,0,1,20,0,281,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,8,0,0,494,0,0,42,0,3,0,0,153,0,0,0,72,0,0,0,1,0,0,0,1,29,0,2,0,0,0,0,0,0,39,4,0,0,11,57,0,0,62,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,200,5,62,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
"SRR1978816",0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,1,237,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,83,1,0,688,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,264,147,0,14,0,9,0,14,0,0,36,0,0,0,0,59,0,0,8,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,33,7,537,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,54,0,0,0,0
"SRR1978817",0,0,0,0,0,0,3,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,160,2,856,0,0,0,0,55,11,524,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,12,0,1,0,0,0,0,0,0,4,0,0,0,0,0,10,1,27,18,0,1,0,0,0,0,0,0,0,1,0,0,0,170,0,0,69,0,2,0,0,6,0,30,0,0,0,6,0,0,0,0,0,0,0,75,1131,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,20,1,0,80,0,0,0,13,22,0,0,0,0,0,0,0,0,0,0,8,378,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1520,87,70,0,0,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,1,0,1,0,0
"SRR1978818",0,0,0,4,0,1,0,0,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,7,1249,2,58,0,0,96,0,165,0,0,0,17,2,0,0,0,0,0,0,0,0,0,4,5,0,0,26,5,0,18,0,0,0,1,6,14,0,0,12,0,0,0,2,0,0,0,0,40,0,0,0,0,0,0,0,0,5,0,0,0,0,1163,0,0,35,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1012,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,29,0,0,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,22,57,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,11,4,0,0,0,0,0
"SRR1978819",0,0,0,0,0,2,6,0,0,3,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,8,3995,4,0,0,0,58,3,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,175,1,0,161,0,0,0,9,0,0,1,0,3,0,0,0,0,36,0,0,0,156,0,7,0,0,0,0,0,1,69,0,0,0,0,332,0,0,61,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,170,1869,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,0,396,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,550,170,828,0,0,26,0,0,0,1,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0
"SRR1978820",0,0,0,3,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,1,0,2092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,0,18,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,35,0,25,0,907,0,0,0,0,2,1,0,3,0,8,0,0,59,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SRR1978821",0,0,0,0,0,0,2,0,0,1,269,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,48,1482,0,0,0,0,6,0,204,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,681,15,0,44,0,0,0,2,1,0,0,0,7,0,0,0,0,0,0,0,2,43,0,0,0,0,0,0,0,0,83,0,0,0,0,250,0,0,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,52,1011,0,0,0,0,0,0,0,2,74,0,0,0,0,0,0,0,0,0,0,0,7,0,3,1,0,165,0,0,0,0,0,0,0,0,0,0,0,1,0,131,0,17,0,282,7,0,0,0,0,0,0,0,0,0,0,0,8,0,332,6,47,0,0,0,0,0,0,7,0,0,0,0,0,1,11,0,70,0,2,4,0,0,0
"SRR1978822",0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,0,14,0,1,0,0,0,0,1652,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,21,3,0,7,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,0,0,0,4,0,0,7,520,0,0,0,92,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,118,1167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"SRR1978824",0,3,0,0,0,4,3,1,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1582,7,622,76,2,0,0,0,5,751,0,0,2,43,0,0,0,0,2,0,0,0,0,3,10,24,0,0,206,11,0,39,0,0,0,119,0,0,1,0,3,0,1,0,1,0,142,1,0,36,0,6,0,0,0,0,0,0,1,10,0,2,1,377,0,0,160,0,9,0,0,3,0,1,0,0,0,2,1,0,0,1,0,0,0,82,913,0,1,40,0,0,2,33,90,0,1,0,0,0,0,0,0,0,0,0,0,2,0,46,0,0,157,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,79,1,5,0,0,0,0,0,12,0,0,0,0,0,0,5,27,592,315,67,0,0,101,0,0,0,0,0,0,0,0,0,0,82,0,3,31,1,17,2,0,0
"SRR1978825",0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,42,0,58,0,0,0,0,0,0,244,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,256,0,0,91,1,12,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,4,0,0,0,4,0,0,0,0,0,887,0,0,0,339,0,0,6,0,0,0,0,1,0,1,0,0,0,2,6,0,0,0,0,0,0,13,578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,15,48,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,26,5,0,0,0
"SRR1978826",0,0,0,0,0,3,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,355,2,4,0,0,1,0,3289,0,0,0,44,1,0,0,0,0,0,0,0,0,0,2,0,0,0,55,2,0,9,0,5,63,0,154,0,0,1,101,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,8,0,0,0,0,596,0,0,54,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,216,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
"SRR1978827",0,0,0,5,0,2,1,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,371,0,3,0,9,603,0,426,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,21,0,0,18,0,0,65,0,1,1,0,95,0,0,0,14,0,0,0,0,0,0,0,0,114,0,0,0,0,3,0,0,0,1,2,0,0,0,992,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,890,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,18,15,0,1,12,0,0,0,0,0,0,0,0,0,0,8,0,6,2,0,0,0,0,0
"SRR1978828",0,0,0,0,0,8,3,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1139,0,6,0,0,4,1,882,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,0,0,14,0,9,36,0,9,0,0,0,5,0,0,0,0,2,21,0,0,162,0,0,0,0,0,0,0,0,20,0,0,0,0,819,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,975,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,0,0,0,0,0,0,0,0,0,0,0,3,0,45,0,9,0,0,9,0,0,0,1,0,0,0,0,0,1,98,0,6,0,0,0,0,0,0
"SRR1978829",0,0,0,31,0,0,0,0,0,0,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,3,1176,0,2,0,0,76,0,208,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,7,0,0,22,0,23,172,0,0,0,0,37,0,0,0,7,0,0,0,0,1,0,0,0,71,0,0,0,0,0,0,0,0,0,8,0,0,0,404,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,1037,1,1,30,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,22,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,222,48,60,0,0,8,0,0,0,0,0,0,0,1,0,0,403,0,7,0,0,6,0,0,0
"SRR1978830",0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,42,0,0,0,0,5,0,1530,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,50,0,0,1,0,1,0,0,305,0,0,1,7,0,0,0,0,0,0,0,0,80,0,5,0,33,0,0,0,0,4,59,0,0,0,54,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1781,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,46,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,47,0,0,0
"SRR1978831",0,0,0,0,0,1,0,0,0,15,105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,301,0,7,0,0,11,0,347,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,64,0,0,17,3,0,69,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,2,26,0,0,0,241,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,137,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0
"SRR1978832",0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,179,0,0,0,0,65,0,1895,0,0,4,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,34,0,13,0,2,0,1,26,0,0,3,2,0,0,0,0,0,0,0,1,152,0,1,0,0,0,0,0,0,16,3,0,0,0,500,0,0,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,53,2872,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,112,57,48,0,0,0,0,0,0,5,0,0,0,0,0,0,22,0,0,0,9,4,0,0,0
"SRR1978833",0,0,0,0,0,0,6,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,593,0,31,0,0,67,6,851,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,67,8,0,6,0,0,11,0,234,0,0,0,10,0,0,0,0,1,0,0,0,124,0,0,0,0,0,0,0,0,0,9,0,0,0,268,0,0,53,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,42,1931,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,55,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,181,40,134,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,1,0,0,3,0,0,0
"SRR1978834",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,714,0,1,0,0,0,1,209,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,22,0,0,5,0,20,2,0,0,88,0,4,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,5,0,9,0,2,18,0,0,0,0,0,0,1,0,0,0,0,0,0,87,2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,12,0,666,0,0,24,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,20,0,0,0
"SRR1978835",0,0,0,0,0,3,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,23,1433,21,5,0,0,0,0,458,0,0,0,5,3,0,0,0,0,0,0,0,0,0,2,14,0,0,87,1,0,72,0,0,0,0,32,0,0,0,8,0,0,0,5,0,0,0,15,79,0,0,0,0,0,5,0,0,5,0,0,0,0,318,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,27,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,38,0,0,0,10,0,0,0,0,0,14,0,1,0,0,0,176,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,715,33,72,0,0,15,0,0,0,0,0,0,0,0,0,0,21,0,0,0,8,1,0,0,0
